RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.94,0.10,0:01.59,0,100476,0,0
90,4.09,1.02,0:01.98,41681,106403,59824,45221
80,4.09,1.25,0:02.09,50314,119139,75683,54664
70,4.08,1.37,0:02.17,58850,119634,77223,63873
60,3.94,1.56,0:02.17,63371,108974,73042,69274
50,4.34,1.66,0:02.36,73183,156477,102521,82031
40,5.40,5.21,0:03.98,159810,982320,574582,352686
30,5.81,7.40,0:05.07,252140,1075754,679354,748865
20,5.09,7.76,0:05.08,270509,1099201,703992,788689
10,4.89,8.14,0:05.25,281428,1101039,709622,800109
5,5.81,8.54,0:05.81,299953,1138709,728762,813038
