RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99504,74422.96,6859.121,,,,,,,6229.610,,,
100,1,1315,2429.502,456.711,,,,,,,1237.834,,,
100,2,174,319.194,1.759,,,,,,,,,,
100,3,302,487.875,3.781,,,,,,,,,,
100,4,2161,2468.059,95.871,,,,,,,,,,
90,0,116035,158003.0,91776.62,150,4959.242,2720.369,1,15330.25,0.000,26390.80,22764,36390.15,2957.769
90,1,26167,110832.9,44614.01,980,8871.513,34.937,,,,23204.92,32803,48668.42,13722.35
90,2,96,221.988,0.098,,,,,,,,,,
90,3,2246,2874.375,63.254,34,265.138,12.836,,,,,34,1.388,0.000
90,4,1172,1723.580,1.908,,,,,,,,,,
80,0,121138,165516.2,143218.9,242,4738.789,1697.915,2,42566.36,51472352,29448.12,27727,35549.35,2556.266
80,1,35080,134453.9,53216.89,2716,25734.21,161.041,,,,25895.52,38171,47518.41,34843.57
80,2,1059,1375.311,1.761,,,,,,,,,,
80,3,1640,2392.570,1.726,,,,,,,,,,
80,4,1698,2153.639,1.443,,,,,,,,,,
70,0,126440,161868.1,377180.3,179,4259.439,2453.617,3,56134.08,27026492,32815.54,30747,23230.15,22911.27
70,1,39892,140270.7,70131.24,3109,26436.67,354.933,,,,28164.49,41921,46504.68,87532.93
70,2,498,733.469,1.089,,,,,,,,,,
70,3,923,1194.376,2.196,,,,,,,,,,
70,4,404,583.775,2.762,9,66.195,4.168,,,,,9,0.444,0.000
60,0,129901,171241.5,116690.6,76,3526.976,5392.155,4,66993.70,7719793,35610.85,34272,25120.27,5435.978
60,1,48013,162228.8,56781.55,5273,42134.81,363.951,,,,30965.29,47759,44285.15,213974.4
60,2,764,1070.863,2.528,,,,,,,,,,
60,3,478,635.905,1.070,,,,,,,,,,
60,4,112,203.436,0.675,,,,,,,,,,
50,0,167499,329424.8,879517.8,14808,134999.5,94742.80,4,54567.83,1756939,39915.01,52825,23981.37,7292.962
50,1,80722,292891.4,897707.3,17588,150118.2,172493.5,,,,36178.78,65163,42816.12,31481.66
50,2,282,566.747,5.183,,,,,,,,,,
50,3,1593,1795.497,1.735,,,,,,,,,,
50,4,663,921.111,2.641,,,,,,,,,,
40,0,649123,816915.1,4321233,1492,27461.50,593.596,4,67168.15,8411477,266650.9,310166,33218.30,22859.35
40,1,434510,656012.0,17504327,951,20738.55,441.951,,,,224652.9,259226,69102.84,115015.7
40,2,248,512.786,4.319,,,,,,,,,,
40,3,3442,4433.299,84.363,,,,,,,,,,
40,4,2020,2804.625,1.791,,,,,,,,,,
30,0,744275,1105410,32915.50,2751,68146.08,1326.969,4,64772.57,20492319,371221.6,377748,69034.15,245975.5
30,1,612215,941389.7,6892501,2182,51242.95,3418.782,,,,341479.3,349219,62378.48,186476.0
30,2,818,1307.808,4.047,,,,,,,,,,
30,3,2553,3947.560,4.462,,,,,,,,,,
30,4,2633,3433.768,5.023,,,,,,,,,,
20,0,751342,1149025,42711.24,247,6946.864,2062.915,3,59678.01,17578363,412457.2,389386,80822.65,2582286
20,1,629962,1001495,18067543,96,4840.903,1280.723,,,,387833.1,358875,66124.19,204038.3
20,2,274,538.441,1.274,,,,,,,,,,
20,3,2143,2768.818,128.106,,,,,,,,,,
20,4,2225,2710.140,45.566,,,,,,,,,,
10,0,753002,1164041,167437.3,99,4738.004,5052.978,7,69208.89,2003853,423710.2,392935,85955.68,146610.0
10,1,630054,1018403,19532097,,,,,,,406321.5,359060,66336.48,218826.8
10,2,275,526.134,4.310,,,,,,,,,,
10,3,2405,3841.259,79.249,,,,,,,,,,
10,4,1416,1778.472,1.284,,,,,,,,,,
5,0,756318,1314908,1408391,1258,49664.15,2206.251,28,67134.34,372565.5,473989.1,397502,90301.95,78629.99
5,1,633999,1148525,17781948,2234,41511.08,3994.143,,,,447169.4,359861,56588.87,233315.0
5,2,576,1089.497,3.320,16,128.123,14.043,,,,,16,0.685,0.000
5,3,2602,3713.029,4.588,,,,,,,,,,
5,4,888,1124.679,0.690,,,,,,,,,,
