RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,628317,1496
90,787084,93
80,787096,93
70,787078,97
60,995645,124
50,1049315,135
40,1049313,102
30,1049334,108
20,1049339,108
10,1049312,105
5,1049341,106
