RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.23,1.97,0:04.21,53692,732874,283494,60924
90,2.19,1.84,0:04.11,7,786559,392568,282550
80,2.24,1.80,0:04.11,7,786561,444341,283260
70,2.26,1.77,0:04.11,12,786561,491911,283928
60,2.42,2.51,0:05.18,158,995724,564520,499801
50,2.32,2.84,0:05.47,291,1048436,565422,552743
40,2.42,2.32,0:05.06,17,1048709,565591,562705
30,2.50,2.07,0:04.90,17,1048710,565593,562750
20,2.55,1.99,0:04.87,17,1048710,565591,562844
10,2.63,1.82,0:04.78,17,1048713,565584,562940
5,2.54,1.84,0:04.71,16,1048713,565596,562979
