RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105116,0
90,115186,5424
80,113981,4184
70,116236,5262
60,119821,3987
50,146536,15840
40,347458,67281
30,1211167,5518
20,1264014,7884
10,2740711,37383
5,3287124,4075
