RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.39,0.17,0:04.56,0,104856,0,0
90,4.49,0.52,0:05.02,13002,113824,164304,95225
80,4.53,1.24,0:05.79,52332,115645,464197,328071
70,4.57,1.63,0:06.22,66263,114043,475668,441725
60,4.72,1.99,0:06.73,73655,119845,493348,492718
50,4.86,2.01,0:06.89,80328,145375,617979,596104
40,5.17,4.30,0:09.84,110797,430161,1462683,1450593
30,5.67,11.81,0:20.09,204073,1080993,3703076,4042772
20,5.63,12.99,0:21.39,212501,1119461,3946541,4408661
10,5.67,28.82,0:41.15,470137,2154659,7433191,9120829
5,5.71,27.47,0:40.29,453497,2212206,6978843,9293678
