RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.29,0.65,0:02.95,661,612217,93865,3674
90,2.05,6.76,0:08.83,330551,718239,565609,563015
80,2.04,6.27,0:08.33,292892,755905,565614,563029
70,2.08,4.31,0:06.41,154596,894201,565613,563026
60,2.18,4.00,0:06.20,137902,910899,565613,563025
50,2.11,4.39,0:06.53,148684,900123,565620,563040
40,2.23,5.81,0:08.07,295853,752954,565618,563041
30,2.31,3.62,0:05.95,141575,907238,565611,563026
20,2.21,4.20,0:06.44,175558,873253,565617,563051
10,2.30,3.69,0:06.02,156516,892303,565621,563061
5,2.28,3.46,0:05.78,139599,909217,565610,563048
