RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100812,0
90,168520,209
80,187568,798
70,188948,151
60,192248,148
50,254588,6492
40,1171525,2003
30,1484148,671
20,1509132,194
10,1516894,280
5,1527379,3545
