RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99561,73291.24,664.186,,,,,,,6043.504
100,1,1197,2020.125,288.906,,,,,,,990.677
100,2,227,353.097,1.698,,,,,,,
100,3,1044,1344.964,1.378,,,,,,,
100,4,1506,1864.044,1.985,,,,,,,
90,0,120248,162595.2,55466.66,146,2676.803,103.079,2,90626.70,465485000,26224.84
90,1,26939,111349.8,6754.250,10,126.352,37.790,1,60817.26,0.000,25058.90
90,2,102,216.825,0.373,,,,,,,
90,3,2083,2568.302,204.701,,,,,,,
90,4,1512,1843.114,1.544,,,,,,,
80,0,129386,172910.8,56628.14,48,547.916,35.455,4,153005.2,221690149,31679.99
80,1,36734,128840.0,66229.06,703,9344.151,60.051,1,46719.93,0.000,27065.20
80,2,417,779.297,111.549,,,,,,,
80,3,2192,2780.787,11.676,,,,,,,
80,4,679,732.810,0.378,,,,,,,
70,0,130313,179513.7,62299.44,81,1197.029,75.890,6,169194.6,15573177,34457.89
70,1,36324,124849.9,56838.13,13,122.711,0.718,1,23992.01,0.000,30860.52
70,2,410,575.664,1.154,,,,,,,
70,3,4,10.406,1.753,,,,,,,
70,4,822,1107.392,2.358,,,,,,,
60,0,130353,187195.9,216873.1,69,933.930,60.553,6,137136.9,39368547,35882.94
60,1,38472,129059.6,19409.61,55,962.210,100.209,1,28480.99,0.000,32528.82
60,2,110,270.406,4.663,,,,,,,
60,3,1940,2817.083,1.569,,,,,,,
60,4,968,1151.389,1.709,,,,,,,
50,0,148361,225574.0,82831.64,2116,24594.55,1534.778,6,119287.3,46016676,37719.05
50,1,82889,212240.1,70865.39,4351,54533.76,681.595,,,,38580.13
50,2,326,498.698,0.465,,,,,,,
50,3,609,685.613,1.140,,,,,,,
50,4,2736,2759.137,13.705,,,,,,,
40,0,631283,687555.5,8173354,1126,17430.70,83.494,6,175390.1,243641957,185717.8
40,1,505479,601287.8,3257080,822,13201.80,79.772,2,76794.17,470235664,175430.4
40,2,367,610.629,2.212,,,,,,,
40,3,1458,1979.939,1.518,,,,,,,
40,4,650,814.103,1.260,,,,,,,
30,0,743844,1200764,2504001,335,6248.955,246.363,10,214941.4,54387004,349618.8
30,1,616887,1069325,3969066,281,6742.387,108.156,4,116901.7,19001363,332480.3
30,2,445,773.335,3.152,,,,,,,
30,3,2022,2849.678,2.072,,,,,,,
30,4,671,857.470,1.458,,,,,,,
20,0,752660,1228186,3424076,131,2343.211,102.638,7,115702.4,13103093,362705.1
20,1,629634,1076743,1887196,6,180.967,82.562,2,31294.09,28838518,337872.9
20,2,1574,2028.545,2.577,,,,,,,
20,3,3396,4595.298,5.284,,,,,,,
20,4,2044,2882.944,2.198,9,97.614,9.546,,,,
10,0,753899,1268550,8082446,201,2982.607,85.264,6,121741.9,6625848,368712.8
10,1,630813,1087336,1901611,18,157.189,9.319,1,24134.56,0.000,348681.7
10,2,168,381.029,1.491,,,,,,,
10,3,3307,5102.831,8.983,,,,,,,
10,4,2494,2910.535,4.453,,,,,,,
5,0,759507,1495727,8228883,1940,27599.28,126.663,8,109180.8,4268589,456170.3
5,1,637065,1236672,3873700,1596,24615.78,85.840,1,9005.651,0.000,435902.2
5,2,419,693.714,2.028,,,,,,,
5,3,1261,1679.415,3.601,,,,,,,
5,4,56,119.359,4.148,,,,,,,
