RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446227,0
90,1452251,2281
80,1467023,2293
70,1808808,21649
60,2373930,263128
50,3302833,923383
40,7496577,2234538
30,9048331,3071426
20,10236688,3137684
