RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100841,0
90,142504,38285
80,153054,50095
70,197965,74275
60,185563,73078
50,248632,92007
40,1297992,163862
30,1597387,252383
20,1603687,261100
10,1670932,266264
5,2213749,328601
