RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,470914,53
90,470958,75
80,473058,436
70,480493,2498
60,537673,20373
50,614886,9443
40,708949,11367
30,812011,15477
20,885142,3549
10,1016985,2105
5,1096828,4416
