RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,104753,81340.98,2165.461,,,,,,,6268.520,,,
100,1,1271,1491.901,1.659,,,,,,,,,,
100,2,517,823.019,1.665,,,,,,,,,,
100,3,996,1219.646,1.905,,,,,,,,,,
100,4,1254,1633.810,1.329,,,,,,,,,,
90,0,141284,252310.3,183629.6,8371,133683.1,1930.920,1,27660.03,0.000,17801.73,33844,1075.997,4.724
90,1,1124,1416.706,3.238,8,118.151,2.756,,,,,9,0.359,0.000
90,2,521,805.826,1.929,,,,,,,,,,
90,3,2118,2557.693,165.958,,,,,,,,,,
90,4,1517,1941.940,2.153,,,,,,,,,,
80,0,172622,276213.5,172022.7,6942,107655.9,1655.064,3,88740.28,9746799,41108.60,65125,2087.035,20.091
80,1,1848,2365.035,2.446,,,,,,,,,,
80,2,693,959.394,2.657,,,,,,,,,,
80,3,2208,2832.208,24.027,8,122.547,3.935,,,,,9,0.317,0.000
80,4,1838,2247.036,1.606,,,,,,,,,,
70,0,180243,258116.4,3136230,4684,71695.02,1555.581,5,145375.0,11496215,51505.02,72872,2476.069,532.899
70,1,2308,3011.193,8.649,,,,,,,,,,
70,2,411,938.477,11.199,16,227.916,1.220,,,,,16,0.553,0.000
70,3,2843,3305.438,3.198,,,,,,,,,,
70,4,1974,2403.984,1.165,,,,,,,,,,
60,0,180354,245352.6,465411.2,3356,48741.71,44.081,5,135353.3,72305805,58158.97,72956,2339.560,57.922
60,1,1266,1372.161,1.310,,,,,,,,,,
60,2,410,629.878,0.506,,,,,,,,,,
60,3,3863,4228.031,56.023,,,,,,,,,,
60,4,2084,2842.156,134.193,,,,,,,,,,
50,0,201658,309949.4,993392.3,6042,93296.07,481.241,6,116447.2,11125356,59033.86,83585,2937.779,1077.266
50,1,2269,2793.304,10.895,,,,,,,,,,
50,2,1127,1427.259,1.545,,,,,,,,,,
50,3,1712,2229.211,2.957,16,230.797,1.725,,,,,16,0.557,0.000
50,4,1351,1611.307,2.240,,,,,,,,,,
40,0,623450,1128863,3422455,33668,590462.8,18892.65,6,153974.6,83328953,143872.4,314989,13442.85,1104.116
40,1,2130,2606.363,37.912,,,,,,,,,,
40,2,354,588.624,1.301,,,,,,,,,,
40,3,2482,3475.197,15.114,30,440.945,3.089,,,,,30,1.055,0.000
40,4,1484,1932.594,2.230,,,,,,,,,,
30,0,1306723,1623579,1156560,17543,292034.8,5672.589,20,286362.8,33833760,472724.0,679125,22817.77,10345.47
30,1,3173,4155.388,15.265,,,,,,,,,,
30,2,498,913.363,3.468,,,,,,,,,,
30,3,5275,6978.357,27.853,,,,,,,,,,
30,4,1516,1936.311,2.396,,,,,,,,,,
20,0,1339472,1920668,2818688,33675,540130.2,520437.2,5,89533.30,23044788,483121.9,701396,23245.15,4056.021
20,1,1630,2028.433,2.436,,,,,,,,,,
20,2,412,714.297,1.202,,,,,,,,,,
20,3,5945,6840.852,285.473,,,,,,,,,,
20,4,3961,6105.514,117.467,8,117.457,2.427,,,,,9,0.366,0.000
10,0,2664281,3305323,425390.0,39931,602240.5,48979.58,5,99500.63,691111.6,953805.0,1508927,52943.34,9802.839
10,1,456,805.965,8.670,16,224.191,0.871,,,,,16,0.525,0.000
10,2,648,1104.297,1.984,,,,,,,,,,
10,3,7391,11131.77,37.613,,,,,,,,,,
10,4,3516,4160.113,5.956,,,,,,,,,,
5,0,2664947,3427196,4231829,36684,521171.1,13703.43,7,93664.01,805957.0,1095962,1509084,50822.02,14151.14
5,1,990,1215.464,1.252,,,,,,,,,,
5,2,322,822.538,5.505,,,,,,,,,,
5,3,8060,9489.944,984.045,,,,,,,,,,
5,4,5007,6146.847,7.103,,,,,,,,,,
