RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99671,74419.82,2681.722,,,,,,,6076.905
100,1,1530,2630.655,425.908,,,,,,,1269.103
100,2,303,373.775,0.396,,,,,,,
100,3,1677,2048.024,1.362,,,,,,,
100,4,875,1128.192,2.691,,,,,,,
90,0,120421,161065.3,112417.2,146,2154.656,96.923,2,81104.37,270750429,26491.17
90,1,27675,111338.4,21439.44,31,216.370,1.886,1,52603.21,0.000,25088.27
90,2,469,750.036,2.155,,,,,,,
90,3,2211,2755.491,226.996,,,,,,,
90,4,1447,2034.114,2.274,,,,,,,
80,0,129105,172990.0,48409.63,94,1123.932,67.683,4,142677.7,111128232,31753.62
80,1,37181,126736.6,12619.86,761,7354.503,45.322,1,52055.59,0.000,27939.60
80,2,437,633.072,1.001,,,,,,,
80,3,1603,2131.556,2.389,,,,,,,
80,4,1592,1949.925,1.558,,,,,,,
70,0,130258,179819.7,106870.7,78,672.398,38.276,5,162784.6,131944465,35020.06
70,1,35781,124644.8,134772.9,23,200.245,22.970,,,,30489.26
70,2,272,487.885,4.243,,,,,,,
70,3,812,973.163,1.365,,,,,,,
70,4,2384,2671.386,27.616,8,60.900,1.598,,,,
60,0,130398,187512.9,50792.57,77,775.275,60.469,5,131234.0,65482721,36147.72
60,1,38850,129083.7,30079.49,40,292.700,0.556,,,,33248.92
60,2,605,815.892,1.466,,,,,,,
60,3,558,727.227,2.560,,,,,,,
60,4,362,510.294,1.244,,,,,,,
50,0,147370,218450.6,114484.9,1918,18137.24,48.198,6,122579.1,35690961,37568.47
50,1,88551,204524.9,68007.01,4651,45932.20,8428.252,,,,38236.82
50,2,704,978.826,1.474,,,,,,,
50,3,1067,1319.917,0.865,,,,,,,
50,4,411,540.971,2.360,,,,,,,
40,0,636980,681339.1,2385318,1073,14764.24,91.457,6,161531.8,173643770,188675.0
40,1,508838,601459.0,1425243,982,14800.43,152.806,2,81010.30,165068072,174592.9
40,2,442,691.450,2.673,,,,,,,
40,3,3227,3609.439,43.265,,,,,,,
40,4,1962,2790.395,2.115,,,,,,,
30,0,744742,1185800,14173842,483,8111.429,126.764,10,216919.4,85340657,353235.3
30,1,612466,1058962,58228742,375,7062.539,141.170,4,103122.4,105341722,332573.1
30,2,231,473.610,1.913,,,,,,,
30,3,155,159.872,0.374,,,,,,,
30,4,2865,3940.049,4.847,,,,,,,
20,0,751393,1236212,180084970,132,1946.337,110.138,8,130872.5,11104173,365818.7
20,1,630157,1076020,4623923,62,823.507,105.460,2,41833.49,15417310,346211.3
20,2,425,653.802,4.035,,,,,,,
20,3,1416,1960.552,2.762,9,71.684,2.314,,,,
20,4,374,472.001,1.089,,,,,,,
10,0,753702,1213002,14721937,187,2577.300,102.864,6,117612.9,7505733,359846.4
10,1,630326,1082169,1897037,9,211.000,108.935,1,25903.89,0.000,335403.6
10,2,608,904.948,2.676,,,,,,,
10,3,3377,5158.714,10.139,16,126.659,13.045,,,,
10,4,2822,3509.812,4.200,,,,,,,
5,0,757606,1333598,2983134,585,9918.819,138.927,7,103070.7,4443992,431079.4
5,1,636108,1333433,2643240,1448,22432.11,104.644,1,19465.54,0.000,404467.0
5,2,695,1013.184,2.458,,,,,,,
5,3,1557,2202.725,2.599,,,,,,,
5,4,560,767.234,2.807,,,,,,,
