RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100809,0
90,168352,229
80,187388,902
70,187621,143
60,190751,154
50,258387,6615
40,1179197,2113
30,1473951,916
20,1506980,249
10,1510470,253
5,1535021,2090
