RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.94,0.10,0:01.59,0,100476,0,0
90,4.09,0.72,0:01.87,36837,105381,51278,39839
80,4.09,0.92,0:01.95,50797,104593,70279,55053
70,4.12,0.99,0:02.00,60051,106269,73816,64900
60,4.18,0.90,0:02.00,66154,104488,73565,71423
50,4.69,1.29,0:02.31,91509,162228,116029,108867
40,5.35,4.32,0:03.74,176718,837171,511498,453241
30,5.34,6.49,0:04.69,260206,1056829,673593,741051
20,4.92,7.00,0:04.81,276763,1093798,704709,789818
10,4.77,7.12,0:04.89,280973,1101751,709711,797804
5,5.97,7.17,0:05.41,306308,1113166,725700,809118
