RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,99545,81844.62,12249.69,,,,,,,6380.478,,,,99545,14339.48,716.891
100,1,1209,2227.219,330.629,,,,,,,1060.940,,,,1209,1152.288,328.573
100,2,622,846.106,2.711,,,,,,,,,,,622,38.445,0.341
100,3,193,261.715,0.753,,,,,,,,,,,193,7.812,0.000
100,4,195,247.927,1.618,,,,,,,,,,,195,22.306,1.161
90,0,123894,135267.4,67449.44,636,4405.647,4.298,2,16151.08,2589120,27969.86,24358,855.070,42.274,123894,38302.04,61980.99
90,1,27880,55985.26,13339.26,5,39.021,2.303,,,,23855.41,26790,979.536,55.104,27880,26579.29,13043.11
90,2,245,484.555,4.473,34,207.208,0.537,,,,,34,1.051,0.000,245,8.941,0.000
90,3,406,540.364,0.490,,,,,,,,,,,406,16.057,0.000
90,4,1438,2088.954,1.595,,,,,,,,,,,1438,51.222,0.000
80,0,127058,138497.0,83037.83,191,1403.498,7.568,4,42103.77,26194098,29980.83,27495,980.438,1701.281,127058,41052.56,78851.73
80,1,33442,64463.69,43190.21,350,2481.405,5.979,1,17125.65,0.000,26812.52,32022,1088.046,7.989,33442,29933.14,41785.90
80,2,1243,1861.931,2.167,,,,,,,,,,,1243,59.674,0.174
80,3,1133,1548.958,2.383,,,,,,,,,,,1133,41.340,0.000
80,4,1462,1964.428,2.086,16,105.410,2.246,,,,,16,0.651,0.000,1462,51.966,0.000
70,0,129439,148621.4,77332.90,217,1619.804,4.852,6,43503.68,3042688,34765.97,29969,1063.230,164.745,129439,46148.48,73355.47
70,1,36178,69515.99,26283.76,385,2459.804,3.456,1,8394.107,0.000,28602.67,34801,1144.456,2.486,36178,32024.02,25042.68
70,2,690,897.843,2.245,,,,,,,,,,,690,24.423,0.000
70,3,650,894.588,2.298,,,,,,,,,,,650,24.104,0.000
70,4,524,674.652,2.260,8,71.384,30.998,,,,,8,0.284,0.000,524,19.510,0.000
60,0,130420,153377.6,257949.1,107,790.345,5.168,6,32650.14,926748.3,36063.17,30776,1051.166,29.904,130420,47644.93,245297.7
