RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
30,0,384541,955998.7,2218066,2054,15099.78,6.341,6,33807.81,2530110,650512.1,6288,289.922,2.086,384541,688193.9,2148204,,,
30,1,279597,803869.2,12053644,1035,7892.413,8.740,1,13781.27,0.000,600330.0,5126,229.194,0.066,279597,628210.1,11943109,,,
30,2,3585,7386.161,50.713,,,,,,,,,,,3585,304.054,1.691,,,
30,3,1521,2224.975,1.945,,,,,,,,,,,1521,54.785,0.000,,,
30,4,2333,3066.865,6.908,,,,,,,,,,,2333,83.035,0.000,,,
