RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.30,0.16,0:04.48,0,100590,0,0
90,4.73,0.96,0:05.70,39002,104272,311056,248666
80,4.86,1.25,0:06.12,50235,103344,413389,325155
70,5.00,1.66,0:06.67,70970,124723,534798,476867
60,5.02,1.67,0:06.70,66815,107972,509850,477221
50,5.55,2.19,0:07.77,77704,168268,765207,734754
40,7.11,10.50,0:19.67,174868,908399,3658931,3534569
30,7.48,13.84,0:24.66,231049,1144358,4485462,4998300
20,7.48,13.93,0:24.88,230562,1152311,4493799,5049244
10,7.57,13.79,0:25.04,225838,1183387,4181264,5136056
5,7.27,14.14,0:25.46,291942,1603544,3285810,5556676
