RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,2829,3935.747,2.339,,,,,,,,,,,2829,119.229,0.000,,,
100,1,524591,531978.0,95926.97,,,,,,,63646.40,,,,524591,114910.6,37240.91,,,
100,2,522556,574105.1,108173.7,,,,,,,64845.28,,,,522556,118726.9,37092.78,,,
100,3,524490,538634.3,399282.5,13,105.876,3.829,,,,65076.54,13,0.482,0.000,524490,116814.1,139205.7,,,
100,4,525020,529498.9,115819.6,,,,,,,,,,,525020,115118.2,37210.99,,,
100,5,635305,704637.7,800924.2,5447,41822.22,84.417,,,,74321.01,110900,5107.216,67.887,635305,139092.1,163975.5,,,
100,6,525173,535625.7,619137.5,,,,,,,64445.64,,,,525173,115547.0,214737.7,,,
100,7,1788,2368.708,0.843,,,,31,362831.5,443143970,,,,,1788,77.235,0.000,,,
100,8,3010,4911.453,342.163,9,77.971,5.855,,,,,9,0.375,0.000,3010,123.739,0.004,,,
100,9,2772,4086.649,4.722,7,58.181,5.948,,,,,7,0.309,0.000,2772,123.212,0.086,,,
100,10,2471,3542.890,3.445,,,,,,,,,,,2471,104.947,0.001,,,
100,11,638,1093.049,0.691,,,,,,,,,,,638,37.101,0.001,,,
100,12,280,480.883,0.789,,,,,,,,,,,280,18.200,0.000,,,
100,13,529,845.489,0.721,,,,,,,,,,,529,29.619,0.000,,,
100,14,529,719.221,0.740,,,,,,,,,,,529,30.139,0.000,,,
100,15,105,234.186,1.233,,,,,,,,,,,105,9.281,0.015,,,
100,16,528,1088.280,7.576,,,,,,,,,,,528,30.764,0.001,,,
100,17,3714,4968.655,92.191,,,,,,,,,,,3714,229.903,3.606,,,
100,18,2443,3690.728,3.620,,,,,,,,,,,2443,102.253,0.002,,,
100,19,2668,3788.058,4.504,9,67.295,1.879,,,,,9,0.361,0.000,2668,109.033,0.000,,,
90,0,4871,7018.632,18.199,,,,,,,,,,,4871,205.554,0.003,,,
90,1,648609,1473830,5326611,12,210.721,10.746,57,753832.2,170894213,388830.7,163934,439481.7,15761663,648609,452938.3,7990628,,,
90,2,514937,942857.4,11501068,,,,1,13386.76,0.000,77979.59,1,0.115,0.000,514937,144782.8,3191533,,,
90,3,649483,1516417,3063792,4,95.867,0.765,60,913186.0,436780623,412744.8,167586,461423.8,133881442,649483,476456.4,6903147,,,
90,4,651421,1503545,3737204,19,382.676,51.399,62,828409.1,223858963,409694.8,169207,456826.5,18559156,651421,473773.9,6061084,,,
90,5,648989,1517870,159940786,12,224.118,13.952,66,881860.4,279633031,420350.7,167298,456868.2,3307011,648989,484423.8,105929304,,,
90,6,650936,1496886,6951872,12,263.272,22.144,59,789074.3,229842575,398674.5,168057,450477.6,1777848,650936,462724.1,6817986,,,
90,7,2432,3397.453,4.482,,,,734,2430532,9635475,,,,,2432,101.093,0.001,,,
90,8,4078,6119.481,11.501,17,268.295,6.752,,,,,17,0.708,0.000,4078,173.737,0.001,,,
90,9,4782,6663.586,19.269,,,,,,,,,,,4782,193.437,0.004,,,
90,10,3661,5476.479,55.807,16,197.190,16.806,,,,,16,0.650,0.000,3661,167.785,0.976,,,
90,11,487,775.254,1.350,,,,,,,,,,,487,24.181,0.000,,,
90,12,238,455.227,0.869,,,,,,,,,,,238,13.279,0.000,,,
90,13,760,1219.265,1.445,,,,,,,,,,,760,42.769,0.000,,,
90,14,134,362.667,17.881,7,114.193,1.802,,,,,7,0.395,0.000,134,8.169,0.000,,,
90,15,400,606.083,0.676,,,,,,,,,,,400,20.115,0.000,,,
90,16,488,1347.666,15.069,,,,,,,,,,,488,34.779,0.001,,,
90,17,2687,3598.728,10.580,,,,,,,,,,,2687,138.199,0.277,,,
90,18,3277,4552.367,6.736,,,,,,,,,,,3277,131.511,0.001,,,
90,19,3223,4338.304,16.676,,,,,,,,,,,3223,136.487,0.002,,,
80,0,4339,6384.443,44.460,17,458.292,1.467,,,,,17,0.741,0.000,4339,175.725,0.002,,,
80,1,598367,1161676,13841497,4,69.605,20.962,55,559342.0,126299090,341165.2,94328,229120.5,4537942,598367,401099.6,1097650,,,
80,2,398592,714318.8,147044643,,,,,,,62833.17,,,,398592,124548.0,114668969,,,
80,3,594336,1012492,4334257,4,61.991,3.039,45,528387.6,122837862,229857.5,90793,213407.7,3499425,594336,288404.4,3609732,,,
80,4,593195,1041341,2869501,8,148.393,27.612,46,476315.6,81706095,236535.6,90332,230010.5,2234652,593195,295323.1,8439762,,,
80,5,594641,1181377,5857636,8,142.376,5.684,62,592606.2,123412330,401954.7,89257,200188.8,1110706,594641,461718.5,2238094,,,
80,6,585172,981038.5,8425476,8,129.318,1.248,39,569965.2,439732780,216225.5,79210,200518.9,902476.2,585172,274000.1,15283141,,,
80,7,2125,2970.846,27.746,,,,1411,2239721,903022.7,,,,,2125,87.908,0.018,,,
80,8,3352,4567.345,6.558,,,,,,,,,,,3352,144.496,0.002,,,
80,9,3351,4947.965,66.974,,,,,,,,,,,3351,156.881,0.276,,,
80,10,4385,5658.701,21.210,,,,,,,,,,,4385,199.874,0.537,,,
80,11,671,956.394,1.174,,,,,,,,,,,671,38.975,0.001,,,
80,12,1040,1564.720,0.888,,,,,,,,,,,1040,54.224,0.003,,,
80,13,705,1071.091,0.853,,,,,,,,,,,705,36.785,0.000,,,
80,14,593,1214.290,68.801,7,192.156,1.072,,,,,7,0.391,0.000,593,27.012,0.000,,,
80,15,735,1165.408,1.224,,,,,,,,,,,735,45.589,0.000,,,
80,16,464,909.566,3.237,,,,,,,,,,,464,35.431,0.000,,,
80,17,1222,1671.265,1.229,,,,,,,,,,,1222,52.880,0.001,,,
80,18,4604,6833.890,25.403,16,437.901,2.003,,,,,16,0.690,0.000,4604,207.468,0.269,,,
80,19,3529,4796.671,4.019,,,,,,,,,,,3529,142.848,0.000,,,
70,0,4085,6027.154,9.276,16,119.939,3.543,,,,,16,0.653,0.000,4085,225.173,0.867,,,
70,1,678961,1628963,738996.2,16,197.132,18.734,88,1071100,221229246,397622.6,209301,536746.5,6690948,678961,464974.5,516510.5,,,
70,2,432678,1066425,12193681,,,,2,73601.14,439637809,77394.70,,,,432678,150996.4,7844675,,,
70,3,676240,1615258,4649780,16,264.944,3.540,87,1032726,200511782,400661.9,206025,531419.4,3198202,676240,467436.7,1257711,,,
70,4,670386,1592945,1641305,29,351.330,30.163,86,977903.4,202872195,392317.0,198586,518256.1,379060.5,670386,459074.6,420791.6,,,
70,5,669731,1593425,2717507,16,340.455,31.679,94,1040918,149026089,403018.6,197004,504694.8,13168886,669731,469164.3,1009227,,,
70,6,677913,1640166,1413017,12,187.599,1.004,87,1023213,202273807,404453.8,207613,532908.9,5178397,677913,472404.8,703503.1,,,
70,7,2007,2823.707,1.188,,,,1740,3345781,3167568,,,,,2007,97.201,0.120,,,
70,8,4735,6860.804,44.883,,,,,,,,,,,4735,239.444,10.468,,,
70,9,5310,7509.567,123.048,7,56.000,6.010,,,,,7,0.326,0.000,5310,228.398,0.243,,,
70,10,5155,7234.287,69.140,,,,,,,,,,,5155,225.944,0.026,,,
70,11,990,1718.901,0.976,,,,,,,,,,,990,65.342,0.000,,,
70,12,641,987.145,55.011,,,,,,,,,,,641,212.692,53.968,,,
70,13,610,904.850,0.687,,,,,,,,,,,610,35.944,0.001,,,
70,14,567,987.948,0.845,,,,,,,,,,,567,37.063,0.000,,,
70,15,556,955.235,1.431,,,,,,,,,,,556,34.072,0.000,,,
70,16,458,1171.970,9.356,,,,,,,,,,,458,57.852,0.649,,,
70,17,3542,4931.146,11.437,,,,,,,,,,,3542,184.026,0.259,,,
70,18,4278,6076.838,21.693,,,,,,,,,,,4278,185.707,0.006,,,
70,19,3704,5058.501,32.382,,,,,,,,,,,3704,172.779,1.392,,,
60,0,6667,9561.742,202.912,,,,,,,,,,,6667,277.229,0.008,,,
60,1,836284,2903258,4114532,5848,117922.9,206.515,128,1256203,167098070,644937.4,472609,1213415,2345313,836284,728067.9,2964848,,,
60,2,398656,1236228,4195.144,,,,1,38887.55,0.000,95643.01,4,0.188,0.000,398656,197798.0,326142.4,,,
60,3,845396,2897768,1088473,3683,71673.29,517.149,106,1137688,189399170,631817.2,488832,1248520,6490658,845396,715753.7,2551917,,,
60,4,843977,2918208,4127815,4341,78527.63,199.073,115,1189443,128999380,632487.6,488211,1263436,61375755,843977,716081.2,3246156,,,
60,5,842733,2817090,2475488,1205,20439.36,12.525,117,1119395,100982554,638385.4,479492,1220913,337306.5,842733,722574.8,1929966,,,
60,6,843837,2840120,1887208,2523,48134.05,41.303,114,1223721,129530324,623748.2,485400,1214530,5017233,843837,708096.7,1752748,,,
60,7,1555,2368.010,1.435,,,,7455,4864496,3040194,,,,,1555,62.133,0.000,,,
60,8,5750,7969.406,81.740,,,,,,,,,,,5750,233.082,0.002,,,
60,9,5848,7969.508,9.420,,,,,,,,,,,5848,244.280,0.002,,,
60,10,4782,6144.563,51.791,,,,,,,,,,,4782,251.539,1.870,,,
60,11,393,646.660,1.372,,,,,,,,,,,393,21.787,0.000,,,
60,12,417,657.417,0.824,,,,,,,,,,,417,23.699,0.000,,,
60,13,730,1190.624,1.057,,,,,,,,,,,730,37.036,0.000,,,
60,14,186,285.899,0.713,,,,,,,,,,,186,9.489,0.000,,,
60,15,969,1644.767,4.018,16,114.500,1.608,,,,,16,0.595,0.000,969,54.929,0.000,,,
60,16,544,1367.141,10.595,7,57.444,1.575,,,,,7,0.422,0.000,544,56.439,0.494,,,
60,17,1461,2227.304,1.088,,,,,,,,,,,1461,69.068,0.000,,,
60,18,6456,9008.271,17.337,17,118.533,0.891,,,,,17,0.693,0.000,6456,267.532,0.004,,,
60,19,5044,6755.264,12.879,,,,,,,,,,,5044,235.479,0.362,,,
50,0,6492,8783.488,18.417,16,107.105,3.088,,,,,16,0.673,0.000,6492,269.568,0.003,,,
50,1,901929,3229504,707122.9,196,3254.899,8.880,113,1194922,134770082,657623.5,606339,1560582,2662614,901929,747456.2,1991437,,,
50,2,365225,1611573,9416561,4,42.228,0.754,1,237942.6,0.000,109868.3,4,0.151,0.000,365225,223096.7,38587357,,,
50,3,901513,3226385,5855273,206,3941.290,12.487,103,1289925,342991734,655240.0,607362,1558184,802338.6,901513,745223.4,6794716,,,
50,4,903300,3237947,1658936,231,4562.608,18.525,110,1179565,126978028,660295.9,608638,1552591,5624136,903300,750409.6,9624712,,,
50,5,903523,3264969,2427041,568,11407.66,77.620,107,1147754,142914302,671606.4,604985,1560303,6411549,903523,762142.0,2203486,,,
50,6,903025,3256861,4030846,202,4515.746,175.203,118,1219906,165176208,682238.9,602188,1550641,2323447,903025,772296.7,5217535,,,
50,7,908,1434.611,1.651,17,107.703,1.213,16256,5675481,6615823,,17,0.652,0.000,908,42.465,0.000,,,
50,8,6223,9077.930,907.813,,,,,,,,,,,6223,271.676,22.117,,,
50,9,7564,10791.10,56.016,,,,,,,,,,,7564,307.371,0.010,,,
50,10,5959,7878.400,44.379,,,,,,,,,,,5959,261.048,1.265,,,
50,11,996,1687.325,1.535,,,,,,,,,,,996,57.542,0.000,,,
50,12,181,306.722,1.478,,,,,,,,,,,181,10.303,0.000,,,
50,13,290,497.105,1.460,,,,,,,,,,,290,14.229,0.000,,,
50,14,887,1402.952,1.036,,,,,,,,,,,887,46.391,0.000,,,
50,15,1864,2810.455,3.949,,,,,,,,,,,1864,109.667,0.000,,,
50,16,965,2034.661,6.395,,,,,,,,,,,965,62.902,0.001,,,
50,17,1459,1855.662,3.374,,,,,,,,,,,1459,61.790,0.000,,,
50,18,5707,8199.692,34.335,,,,,,,,,,,5707,272.053,1.089,,,
50,19,4854,6630.965,12.515,,,,,,,,,,,4854,203.662,0.003,,,
40,0,7384,9935.985,12.437,,,,,,,,,,,7384,294.058,0.004,,,
40,1,920434,3330452,6512644,16,174.273,42.051,109,1289945,245341490,640343.6,652093,1654792,12239647,920434,731837.3,1045848,,,
40,2,323918,1606517,2177487,3,65.015,33.102,4,333633.9,6350810102,114685.1,7,0.281,0.000,323918,234805.5,22404100,,,
40,3,924604,3379663,1809981,15,272.135,11.997,117,1182992,105054403,646250.7,658174,1686865,965887.2,924604,738655.6,1084653,,,
40,4,929361,3405845,1889968,20,360.222,5.102,112,1146628,125407081,639052.7,665281,1703666,9634853,929361,731894.5,1607620,,,
40,5,927347,3338875,3688022,20,327.888,6.677,114,1243414,140564919,638640.5,662870,1648947,2957906,927347,731052.1,763702.5,,,
40,6,927732,3344154,212121587,27,439.273,52.396,119,1205822,149231696,643403.9,660267,1644434,399545.9,927732,735264.0,63455290,,,
40,7,740,1123.904,1.414,,,,25334,6027588,9576658,,,,,740,34.159,0.000,,,
40,8,4644,7081.605,405.780,12,200.171,2.264,,,,,12,0.453,0.000,4644,194.546,0.062,,,
40,9,5725,8192.823,11.140,,,,,,,,,,,5725,234.647,0.003,,,
40,10,3346,4382.448,3.100,,,,,,,,,,,3346,134.944,0.001,,,
40,11,355,675.094,2.516,,,,,,,,,,,355,18.015,0.000,,,
40,12,286,388.758,0.803,,,,,,,,,,,286,13.449,0.000,,,
40,13,542,917.712,0.934,,,,,,,,,,,542,26.988,0.000,,,
40,14,471,792.597,0.714,,,,,,,,,,,471,27.184,0.000,,,
40,15,247,322.377,0.642,,,,,,,,,,,247,10.353,0.000,,,
40,16,577,1260.115,4.047,,,,,,,,,,,577,42.303,0.001,,,
40,17,7320,10953.20,212.670,16,111.901,3.601,,,,,16,0.583,0.000,7320,465.566,3.220,,,
40,18,7254,10890.76,382.974,,,,,,,,,,,7254,293.312,0.012,,,
40,19,6181,8803.171,11.739,18,125.856,3.710,,,,,18,0.811,0.000,6181,250.270,0.002,,,
30,0,5518,7672.700,753.933,,,,,,,,,,,5518,223.570,0.029,,,
30,1,941967,3507373,923997.1,20,273.811,56.019,125,1127583,97676962,658046.5,692614,1765325,3555027,941967,752233.5,1673811,,,
30,2,292067,1628109,20645618,4,2335.415,157271.5,1,116210.7,0.000,117382.3,5,2.059,0.682,292067,233719.0,28452328,,,
30,3,939802,3513253,14149374,24,437.634,5.851,123,1029928,89904835,654400.8,692747,1778997,1729809,939802,748002.6,5313674,,,
30,4,947332,3508547,3834210,20,360.444,8.487,127,1047626,90629792,625383.3,707411,1782347,11070490,947332,719946.2,159950.5,,,
30,5,936353,3455674,3413927,20,224.013,21.128,129,1160417,112654031,641410.6,689708,1736560,3052577,936353,734936.4,1130918,,,
30,6,939568,3507721,1699490,20,346.175,6.489,128,1049167,77909287,651124.1,693997,1766730,4610078,939568,745084.0,1263298,,,
30,7,1019,1399.108,0.986,,,,18281,6180492,1513218,,,,,1019,42.802,0.000,,,
