RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1446034,1229051,372806.6,,,,,,,130263.9,,,,1446034,245555.4,131087.3,,,
100,1,5076,6370.986,49.685,,,,,,,,,,,5076,278.130,1.609,,,
100,2,2588,3515.597,5.204,,,,,,,,,,,2588,103.341,0.293,,,
100,3,2111,2991.219,67.227,,,,,,,,,,,2111,103.555,7.122,,,
100,4,2541,3306.897,6.654,,,,,,,,,,,2541,87.956,0.002,,,
90,0,1451848,1283325,770372.8,3227,20427.42,7.291,12,93782.67,3318208,133153.2,3227,100.129,0.000,1451848,251404.8,328598.5,,,
90,1,1704,2225.977,1.784,,,,,,,,,,,1704,60.801,0.000,,,
90,2,863,1222.350,3.960,,,,,,,,,,,863,29.479,0.000,,,
90,3,5539,7021.622,413.588,,,,,,,,,,,5539,271.421,7.349,,,
90,4,2226,3227.249,13.520,,,,,,,,,,,2226,93.467,0.803,,,
80,0,1461383,1317609,4691840,3225,20575.18,12.686,24,160177.4,4373393,139080.3,3412,122.534,0.288,1461383,260528.0,2824744,,,
80,1,3011,3940.240,48.213,,,,,,,,,,,3011,105.575,0.011,,,
80,2,1231,1884.349,4.427,35,256.971,14.392,,,,,35,1.401,0.000,1231,50.183,0.009,,,
80,3,1492,2021.789,4.528,,,,,,,,,,,1492,69.093,0.156,,,
80,4,1091,1434.502,1.703,16,102.379,1.637,,,,,16,0.527,0.000,1091,38.941,0.000,,,
70,0,1651485,1909404,6902119,51436,333047.9,3015.636,49,350956.2,8457532,250228.4,61640,5098.896,14430.70,1651485,391863.5,3809906,,,
70,1,2621,3811.795,5.678,,,,,,,,,,,2621,108.935,0.235,,,
70,2,2527,5343.081,24.732,,,,,,,,,,,2527,156.527,0.572,,,
70,3,2940,3953.886,391.325,,,,,,,,,,,2940,103.652,0.060,,,
70,4,2338,3237.560,12.660,8,68.495,13.199,,,,,9,0.322,0.000,2338,82.707,0.001,,,
60,0,2029441,2752827,1556507,94478,620130.2,50779.92,88,576279.6,7919892,533285.4,210420,7345.017,1245.049,2029441,710739.2,3082962,,,
60,1,1969,2579.287,1.992,,,,,,,,,,,1969,87.591,0.123,,,
60,2,1893,2644.298,7.878,,,,,,,,,,,1893,71.526,0.002,,,
60,3,314,389.217,1.220,,,,,,,,,,,314,11.137,0.000,,,
60,4,3926,5943.993,16.510,,,,,,,,,,,3926,162.480,0.466,,,
50,0,2570668,4907562,20513946,232843,1549882,1320847,101,682833.9,4814226,1306365,388353,13799.81,6624.128,2570668,1539298,36880801,,,
50,1,4386,5789.561,18.012,,,,,,,,,,,4386,172.403,0.622,,,
50,2,4103,10138.94,49.072,,,,,,,,,,,4103,246.028,0.386,,,
50,3,3403,4595.106,7.849,,,,,,,,,,,3403,153.027,0.510,,,
50,4,3144,4256.054,15.815,8,66.362,11.982,,,,,9,0.314,0.000,3144,128.578,0.572,,,
40,0,4981433,10380953,3141715,228633,1583701,115532.9,249,2000149,11278415,5182516,365508,15770.36,109038.3,4981433,5646669,300388.4,,,
40,1,2616,3880.455,5.051,,,,,,,,,,,2616,91.027,0.000,,,
40,2,7874,28486.53,1099.776,,,,,,,,,,,7874,573.526,6.854,,,
40,3,8997,12237.43,37.038,34,224.752,6.042,,,,,34,1.107,0.000,8997,336.215,0.581,,,
40,4,7606,9913.010,44.116,,,,,,,,,,,7606,300.910,1.784,,,
