RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446270,0
90,1452234,3274
80,1461733,3284
70,1651789,51492
60,2029790,94534
50,2570996,232899
40,4981765,228691
30,5222474,342943
20,5233229,273121
10,5181092,28994
5,5236711,9499
