RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.51,0.11,0:03.62,0,100590,0,0
90,3.58,0.51,0:04.09,38115,104079,51752,41425
80,3.53,0.67,0:04.21,50247,102528,68915,54330
70,3.54,0.90,0:04.45,73024,124292,90102,81114
60,3.60,0.81,0:04.42,70802,112797,80493,79131
50,3.65,1.04,0:04.70,91364,153249,111446,107267
40,3.64,3.29,0:07.52,163678,976026,595420,532435
30,3.66,4.47,0:08.85,257460,1125274,709305,774810
20,3.75,4.35,0:08.85,263856,1119665,709799,779402
10,3.90,4.36,0:09.03,257926,1183873,730609,816226
5,4.24,5.26,0:10.51,325170,1568701,816187,1240356
