RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1049149,19664
90,1049160,697
80,1049178,71
70,1049161,68
60,1049165,63
50,1049179,73
40,1049194,73
30,1049176,69
20,1049183,67
10,1049173,61
5,1049193,68
