RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99197,119804.8,27267.72,,,,,,,6498.531
100,1,1075,1621.754,0.874,,,,,,,143.298
100,2,993,2761.739,585.213,,,,,,,1459.335
100,3,333,579.051,2.039,,,,,,,
100,4,373,564.457,1.430,,,,,,,
90,0,116980,167485.5,408161.3,65,517.908,41.354,2,52675.82,357232577,34710.62
90,1,18518,51670.17,7555.254,16,131.703,61.283,2,44945.95,539639468,30960.03
90,2,17141,51151.80,14216.78,32,198.954,17.318,2,46519.29,602640425,31370.31
90,3,253,417.272,6.396,2,39.299,381.901,,,,
90,4,218,237.787,2.449,,,,,,,
80,0,119853,192429.9,95567.57,49,431.008,56.364,4,77487.09,77288345,38929.83
80,1,25538,64008.94,12817.94,,,,1,31744.35,0.000,36191.86
80,2,18882,54141.59,985983.5,3,64.366,199.124,1,31332.71,0.000,32697.22
80,3,321,526.178,2.235,,,,,,,
80,4,283,499.339,1.709,,,,,,,
70,0,119825,182836.4,58100.74,75,586.821,39.762,5,65679.56,15888583,41980.20
70,1,27552,71335.99,16888.77,114,1763.805,127.000,2,22725.34,16327109,40455.51
70,2,22050,62991.19,46069.54,20,160.575,69.622,2,23624.56,17523336,38322.26
70,3,72,93.193,0.738,,,,,,,
70,4,184,507.824,10.676,41,286.729,12.582,,,,
60,0,119896,192357.3,57284.04,64,539.847,46.825,4,53915.07,87808197,43161.11
60,1,25543,69070.27,12510.06,18,170.560,78.556,2,36115.84,113952775,40907.60
60,2,39822,82221.72,88099.85,382,5753.501,124.879,2,35348.23,107343116,41426.67
60,3,312,527.674,1.319,,,,,,,
60,4,278,460.005,1.351,,,,,,,
50,0,137670,223056.8,84515.84,691,7601.963,84.959,1,21364.10,0.000,46393.46
50,1,45223,94141.56,153044.2,222,2600.537,94.257,,,,47400.66
50,2,58607,103813.4,44527.81,233,4246.245,128.138,1,15280.14,0.000,48407.66
50,3,729,1124.606,0.880,,,,,,,
50,4,144,243.258,3.324,,,,,,,
40,0,409299,614173.3,66865056,1562,10807.91,22.432,7,111974.2,26277076,242595.5
40,1,296449,497283.2,1323997,1215,8450.528,23.434,9,164795.7,51400158,247131.0
40,2,297305,494772.5,822146.2,841,5942.075,25.067,9,165185.6,46548689,247085.9
40,3,414,781.416,5.728,30,202.052,12.454,,,,
40,4,171,272.277,8.832,3,45.021,233.164,,,,
30,0,443263,709816.4,1432728,104,839.612,26.082,5,60758.92,55937702,299122.6
30,1,325689,602598.8,23068006,16,122.878,40.081,2,27642.89,62664639,312271.1
30,2,314734,584964.7,1752278,17,178.891,74.260,4,61894.64,9111730,303560.9
30,3,282,438.879,0.507,,,,,,,
30,4,184,337.562,7.831,,,,,,,
20,0,450259,772559.1,3881871,108,773.036,15.207,3,35273.92,12642919,329637.8
20,1,325399,559927.6,11691176,1,32.626,0.000,1,14707.82,0.000,286341.2
20,2,326399,578939.3,1169558,58,422.660,12.385,1,14759.77,0.000,296429.6
20,3,286,595.339,5.345,33,202.133,4.484,,,,
20,4,144,212.897,9.613,2,38.261,348.770,,,,
10,0,455669,765285.1,3018003,898,5302.059,5.705,6,52648.54,10080604,330470.3
10,1,328179,623150.2,8814922,740,4505.357,8.918,2,25249.23,4177651,321744.5
10,2,330157,626945.8,3433118,1209,7038.216,5.212,3,36462.55,3057815,321668.2
10,3,378,779.160,4.858,31,208.843,14.689,,,,
10,4,57,60.631,3.754,2,15.720,7.944,,,,
5,0,494993,1272610,5089185,9992,62098.14,3015.644,6,34239.15,635767.0,567067.3
5,1,364848,1130553,2537014,8423,33065.57,740.639,1,7177.954,0.000,565018.7
5,2,368677,1131222,2908398,8806,34853.87,8228.769,2,13463.87,300747.4,565875.5
5,3,212,422.763,7.219,15,112.995,40.112,,,,
5,4,202,494.815,7.013,30,196.878,6.769,,,,
