RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.78,0.11,0:02.13,0,100521,0,0
90,3.98,0.26,0:02.35,1073,140781,44691,41704
80,4.01,0.32,0:02.41,2811,152973,59065,53704
70,4.04,0.33,0:02.44,3518,162674,73667,64753
60,4.08,0.37,0:02.49,5088,172267,77434,73977
50,4.38,0.73,0:02.81,32340,215004,113025,107564
40,4.89,1.79,0:03.62,4648,1109715,551110,530059
30,4.83,2.42,0:03.95,5469,1349836,692761,743640
20,4.89,2.41,0:04.00,390,1380424,707232,772967
10,5.05,2.60,0:04.18,104,1382650,709346,776587
5,5.51,2.99,0:04.60,3369,1386615,714320,781390
