RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.10,4.62,0:06.76,313336,735450,564386,491704
90,2.21,3.33,0:05.66,119234,929555,564402,492640
80,2.20,3.87,0:06.13,201694,847099,565609,563112
70,2.24,3.48,0:05.80,145921,902875,565613,563147
60,2.29,4.53,0:06.83,366689,682110,565609,563154
50,2.26,3.38,0:05.71,156699,892103,565619,563178
40,2.24,3.24,0:05.55,133573,915232,565621,563142
30,2.34,3.18,0:05.55,147426,901383,565619,563172
20,2.36,3.03,0:05.43,139633,909179,565611,563140
10,2.41,3.06,0:05.49,164500,884315,565612,563131
5,2.46,2.84,0:05.33,131965,916851,565619,563145
