RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.74,0.12,0:02.11,0,100521,0,0
90,3.95,0.95,0:02.66,41970,107195,59986,45932
80,3.87,1.14,0:02.74,46607,112538,70303,53355
70,3.98,1.31,0:02.92,58130,125718,80218,65633
60,3.96,1.32,0:02.90,62737,109280,72901,69242
50,4.15,1.53,0:03.11,70321,166671,106376,82816
40,5.06,4.21,0:04.99,146608,1033641,595286,358143
30,5.39,6.05,0:06.35,227942,1069614,664239,735621
20,4.61,6.60,0:06.36,248897,1132079,708261,796117
10,4.68,6.73,0:06.49,257173,1125326,709609,801077
5,5.21,6.79,0:06.91,260851,1140014,722886,799863
