RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.48,0.13,0:03.62,0,100590,0,0
90,3.59,0.32,0:03.92,3196,145089,51388,45041
80,3.52,0.42,0:03.96,2610,156692,64639,53823
70,3.50,0.48,0:03.99,1951,163669,70642,62640
60,3.55,0.44,0:04.00,980,167781,70756,69268
50,3.59,0.53,0:04.14,4150,202319,90358,77354
40,4.00,2.03,0:06.05,23776,1215595,610694,294701
30,4.07,2.08,0:06.20,207,1382268,709113,769830
20,4.07,2.04,0:06.17,30,1382447,709218,776260
10,4.08,2.91,0:07.03,40771,1433038,742482,819748
5,4.19,3.51,0:07.75,43618,1860745,821538,1187029
