RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,101347,0
90,154233,125
80,163220,149
70,167249,194
60,197617,614
50,285513,808
40,1003330,3701
30,1083867,184
20,1102641,205
10,1107805,1894
5,1209005,14989
