RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.02,0.08,0:01.61,0,100476,0,0
90,4.06,0.73,0:01.87,36803,105358,50985,39860
80,4.18,0.86,0:01.96,52340,105998,71721,56552
70,4.27,0.93,0:02.04,62416,109806,77096,67340
60,4.18,0.89,0:01.99,65647,104638,73416,71512
50,4.77,1.22,0:02.31,90261,164459,116722,110156
40,5.28,4.39,0:03.72,177112,827955,507243,448560
30,5.43,6.37,0:04.68,258858,1057623,673269,740590
20,5.04,6.96,0:04.84,278555,1092447,704889,789738
10,5.13,6.87,0:04.96,285985,1096738,709721,797992
5,5.76,7.32,0:05.39,301595,1118455,725304,811376
