RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100515,76223.37,1876.971,,,,,,,6392.284,,,
100,1,1687,1936.053,4.649,,,,,,,,,,
100,2,315,540.631,8.147,,,,,,,,,,
100,3,2555,3126.512,23.093,,,,,,,,,,
100,4,1289,1648.017,2.150,,,,,,,,,,
90,0,148816,213407.5,359753.2,3304,53709.23,173.982,2,54612.43,7173354,35074.63,52358,15020.87,2314.961
90,1,578,918.768,6.948,18,255.363,1.506,,,,,18,0.621,0.000
90,2,144,310.580,0.114,,,,,,,,,,
90,3,1989,2383.778,1.317,,,,,,,,,,
90,4,1897,2249.522,1.529,,,,,,,,,,
80,0,159889,221846.7,783389.0,2464,43215.23,196.214,4,118663.0,7687469,41969.27,64009,16928.29,843.545
80,1,1468,1876.714,2.492,,,,,,,,,,
80,2,297,767.558,11.578,16,227.037,1.591,,,,,16,0.552,0.000
80,3,1556,1753.189,1.962,,,,,,,,,,
80,4,820,1039.988,1.426,,,,,,,,,,
70,0,166538,230672.5,258174.7,2195,33510.66,150.770,6,167736.8,55383221,48182.76,72951,22656.87,15506.50
70,1,1356,1673.214,2.390,,,,,,,,,,
70,2,561,735.859,0.488,,,,,,,,,,
70,3,2038,2449.706,3.260,,,,,,,,,,
70,4,1277,1543.535,1.533,,,,,,,,,,
60,0,168555,219442.9,154297.0,991,16476.59,40.669,6,136699.1,54008674,52881.67,73292,18049.07,1317.901
60,1,1804,2457.720,2.517,,,,,,,,,,
60,2,610,951.296,3.471,8,116.834,2.487,,,,,8,0.310,0.000
60,3,1813,2663.395,5.551,29,423.189,3.608,,,,,29,1.474,0.000
60,4,1915,2457.405,1.926,,,,,,,,,,
50,0,213039,311485.0,2088416,4784,72903.82,499.097,6,148930.2,94749748,59009.25,97775,22016.71,1822.505
50,1,1609,1988.670,1.194,,,,,,,,,,
50,2,297,498.738,4.325,,,,,,,,,,
50,3,3617,4215.118,634.071,,,,,,,,,,
50,4,1555,1977.610,1.271,,,,,,,,,,
40,0,1248612,1580312,21650230,26405,521099.8,48610.80,8,195383.6,79357377,280189.7,662405,74766.50,84950.29
40,1,152,171.897,0.470,,,,,,,,,,
40,2,2091,2868.009,129.772,,,,,,,,,,
40,3,3914,5776.649,83.745,,,,,,,,,,
40,4,3381,4303.024,8.138,,,,,,,,,,
30,0,1382619,1566672,1539101,538,14709.54,130.117,8,163213.1,27505523,534165.4,756358,114792.2,72359.67
30,1,987,1136.989,0.718,,,,,,,,,,
30,2,380,666.910,0.770,,,,,,,,,,
30,3,2,9.143,0.617,,,,,,,,,,
30,4,2079,2801.832,281.938,,,,,,,,,,
20,0,1382647,1578078,1483957,31,899.782,128.192,8,122219.0,4567833,537462.4,763274,138107.3,101840.1
20,1,207,469.254,14.662,16,227.826,1.954,,,,,16,0.561,0.000
20,2,1077,1626.873,3.488,,,,,,,,,,
20,3,4383,6597.441,20.387,8,116.534,1.900,,,,,9,0.405,0.000
20,4,2632,3317.413,6.002,,,,,,,,,,
10,0,1475902,2408238,7717135,41802,779407.5,43583.50,7,116756.0,30169670,552059.3,817206,111002.5,921791.2
10,1,2248,2872.580,17.394,8,132.661,8.938,,,,,8,0.334,0.000
10,2,667,1147.194,2.776,,,,,,,,,,
10,3,2222,3020.285,16.989,,,,,,,,,,
10,4,6083,6805.185,102.679,,,,,,,,,,
5,0,1907553,2967134,38744798,43932,792540.7,100449.1,8,105402.1,12897152,779841.2,1217884,135803.0,146404.8
5,1,4002,4275.632,28.327,,,,,,,,,,
5,2,1309,1903.772,3.099,,,,,,,,,,
5,3,6110,7718.426,67.093,,,,,,,,,,
5,4,3773,4959.953,22.921,,,,,,,,,,
