RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,693262,595261.5,2088270,766,17459.41,113.576,,,,,202062,98071.05,56351.95
100,1,940,1164.197,2.168,,,,,,,,,,
100,2,550,812.573,1.287,,,,,,,,,,
100,3,828,1085.409,56.611,,,,,,,,,,
100,4,584,750.078,2.604,,,,,,,,,,
90,0,786546,1414935,3227818,32831,453551.1,14966.44,6,177539.5,125867636,,377649,416741.7,121903.7
90,1,1691,2220.919,3.492,,,,,,,,,,
90,2,575,808.288,1.284,,,,,,,,,,
90,3,1620,2156.154,2.126,,,,,,,,,,
90,4,654,825.117,3.652,,,,,,,,,,
80,0,786491,1423207,4321565,32837,472204.4,290690.5,4,142248.9,336645973,,376453,403600.8,109318.9
80,1,1828,2460.670,1.530,,,,,,,,,,
80,2,622,952.862,3.209,,,,,,,,,,
80,3,2264,2981.214,10.436,2,16.475,4.455,,,,,8,0.450,0.000
80,4,1134,1395.743,2.236,,,,,,,,,,
70,0,786499,1427637,5113010,32838,465913.5,204262.7,3,114706.6,430643626,,375834,399155.3,194218.5
70,1,951,1169.334,1.838,,,,,,,,,,
70,2,313,546.435,1.655,,,,,,,,,,
70,3,712,985.312,3.023,,,,,,,,,,
70,4,325,372.085,0.491,,,,,,,,,,
60,0,996014,1915686,25610.88,67738,975979.7,210400.4,10,602473.9,1421169073,,556322,280211.6,225286.3
60,1,2010,2456.481,2.251,1,12.969,0.000,,,,,7,0.294,0.000
60,2,564,877.880,1.898,,,,,,,,,,
60,3,1688,2219.407,1.894,,,,,,,,,,
60,4,571,724.294,2.648,,,,,,,,,,
50,0,1048724,2078039,31740217,79672,1113764,105241.3,19,819570.3,409631959,,603518,276820.5,216554.5
50,1,142,189.793,0.529,,,,,,,,,,
50,2,915,1374.060,2.304,,,,,,,,,,
50,3,3141,4176.318,19.282,,,,,,,,,,
50,4,2644,3153.911,4.019,,,,,,,,,,
40,0,1048737,2125898,2604199,78749,1148463,102893.3,9,340555.2,259223002,,607077,279954.1,161171.8
40,1,1481,1905.230,2.399,1,10.776,0.000,,,,,3,0.097,0.000
40,2,392,552.805,2.471,,,,,,,,,,
40,3,1093,1525.457,2.492,,,,,,,,,,
40,4,573,690.483,2.130,,,,,,,,,,
30,0,1048736,2172435,1243255,84207,1178086,114319.6,9,286718.1,120590678,,606122,289813.2,1982320
30,1,1937,2329.199,1.641,,,,,,,,,,
30,2,430,779.386,3.875,2,29.758,36.980,,,,,8,0.371,0.000
30,3,1224,1772.603,2.634,,,,,,,,,,
30,4,420,630.032,6.396,2,21.712,2.084,,,,,17,37.036,77.841
20,0,1048907,2123183,1908537,86686,1140067,197165.9,5,116011.5,14540332,,606458,274941.1,124245.3
20,1,1558,2160.757,3.262,1,14.670,0.000,,,,,7,0.308,0.001
20,2,390,690.103,6.189,,,,,,,,,,
20,3,2660,3609.580,5.903,,,,,,,,,,
20,4,1216,1488.303,2.143,1,10.681,0.000,,,,,9,4.074,1.463
10,0,1048907,2171376,1433100,91105,1149582,229749.4,1,37122.77,0.000,,612428,303541.5,750849.4
10,1,1041,1327.300,2.764,1,10.689,0.000,,,,,3,0.092,0.000
10,2,815,1210.756,2.538,,,,,,,,,,
10,3,867,1274.968,3.404,,,,,,,,,,
10,4,4292,5149.799,127.490,,,,,,,,,,
5,0,1048652,2254557,1510669,97248,1250776,185855.6,1,10311.17,0.000,,609368,290929.2,189099.5
5,1,1134,1432.569,2.587,,,,,,,,,,
5,2,372,664.187,1.223,,,,,,,,,,
5,3,1028,1519.956,1.941,,,,,,,,,,
5,4,341,445.762,2.391,,,,,,,,,,
