RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.50,0.11,0:03.62,0,100590,0,0
90,3.54,0.56,0:04.10,38260,104031,52011,41457
80,3.53,0.66,0:04.20,50079,102629,68958,54187
70,3.52,0.93,0:04.46,74119,123409,90164,80026
60,3.52,0.84,0:04.37,69789,109101,77935,75581
50,3.61,1.08,0:04.70,91080,156411,112978,107593
40,3.47,3.46,0:07.51,166325,969810,593454,530350
30,3.82,4.25,0:08.79,252572,1130159,709281,773880
20,3.76,4.29,0:08.80,250911,1132708,709853,779368
10,3.78,4.54,0:09.07,270854,1171556,730525,816979
5,4.26,5.23,0:10.51,321830,1571810,816130,1239997
