RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.75,1.24,0:04.00,1972,600243,0,2572
90,3.01,2.31,0:05.33,57,1048858,0,522580
80,2.99,2.34,0:05.33,47,1048877,0,531423
70,3.11,2.25,0:05.37,47,1048879,0,531418
60,2.98,2.35,0:05.34,47,1048880,0,531454
50,2.92,2.47,0:05.40,47,1048886,0,531429
40,3.10,2.20,0:05.30,47,1048888,0,531438
30,3.11,2.17,0:05.29,47,1048890,0,531446
20,3.01,2.23,0:05.25,47,1048894,0,531421
10,3.02,2.23,0:05.25,47,1048897,0,531436
5,3.00,2.26,0:05.26,47,1048896,0,531444
