RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,602291,803131.5,490894.2,1981,13544.95,4.398,,,,38741.65
100,1,6645,9814.907,87.464,16,119.273,43.474,,,,
100,2,8050,12474.51,474.984,30,193.498,23.525,,,,
100,3,7764,11695.43,856.091,,,,,,,
100,4,7060,10293.48,39.750,,,,,,,
90,0,1048841,1685177,13751750,57,400.834,24.293,14,233676.1,66448905,571763.6
90,1,10548,15747.31,56.382,16,138.666,58.084,,,,
90,2,9231,13923.25,58.211,30,225.491,33.700,,,,
90,3,11292,16350.44,88.744,3,37.520,31.225,,,,
90,4,10556,15565.36,58.423,,,,,,,
80,0,1048924,1730828,3900036,47,351.751,44.249,17,180264.3,12654097,594198.8
80,1,10004,15755.30,192.131,16,120.998,41.046,,,,
80,2,10034,15342.37,114.368,30,229.720,31.501,,,,
80,3,11279,17074.01,95.165,,,,,,,
80,4,8285,12444.32,32.267,,,,,,,
70,0,1048899,1662574,3669370,47,327.741,36.436,12,290404.9,91457117,552084.8
70,1,8099,12748.38,112.859,,,,,,,
70,2,9256,13841.14,48.582,,,,,,,
70,3,8483,13357.69,54.860,,,,,,,
70,4,9733,15108.65,990.618,9,83.778,75.719,,,,
60,0,1049026,1672569,3183527,47,326.520,25.668,12,230802.8,40999924,547513.0
60,1,8480,13930.03,61.319,16,133.421,47.208,,,,
60,2,9577,14926.00,165.554,,,,,,,
60,3,9895,15174.43,65.851,,,,,,,
60,4,9538,13942.24,235.649,,,,,,,
50,0,1048987,1633445,2133693,47,341.724,32.893,13,324866.2,106499206,521608.9
50,1,10566,16821.38,59.361,,,,,,,
50,2,8881,13471.27,116.791,,,,,,,
50,3,8357,12937.18,143.527,,,,,,,
50,4,9198,14067.76,63.585,,,,,,,
40,0,1048982,1665729,31408117,47,313.670,29.779,8,133735.0,57688894,524482.7
40,1,8830,13674.42,299.825,16,118.349,40.072,,,,
40,2,9350,14583.55,128.086,,,,,,,
40,3,10987,17237.75,645.296,30,188.342,4.192,,,,
40,4,10754,17176.46,72.304,2,36.349,287.304,,,,
30,0,1049102,1679337,1908911,47,339.645,38.065,7,110273.8,37143728,533535.3
30,1,9664,15125.57,63.679,,,,,,,
30,2,9237,13793.87,54.006,,,,,,,
30,3,9769,14838.96,214.333,,,,,,,
30,4,10624,16815.05,231.316,,,,,,,
20,0,1048968,1702660,5265624,47,347.799,49.571,1,10177.27,0.000,521885.0
20,1,9791,16130.60,173.284,,,,,,,
20,2,10891,16487.72,109.357,,,,,,,
20,3,10413,16247.26,234.633,,,,,,,
20,4,8741,13757.85,59.730,,,,,,,
10,0,1048870,1697023,2586798,47,344.904,42.052,1,8247.345,0.000,515477.1
10,1,7481,12339.60,1068.786,,,,,,,
10,2,9748,14964.49,361.286,,,,,,,
10,3,10118,15005.13,68.717,,,,,,,
10,4,8820,13524.54,354.733,,,,,,,
5,0,1048998,1716378,1092589,47,328.379,37.271,,,,521139.3
5,1,9034,14412.52,44.430,,,,,,,
5,2,9829,15064.65,96.470,,,,,,,
5,3,9708,14698.18,50.732,,,,,,,
5,4,10156,15270.18,3568.355,,,,,,,
