RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,481,836.389,1.208,,,,,,,,,,,481,28.836,0.000,,,
100,1,599,1046.384,0.628,,,,,,,,,,,599,33.076,0.000,,,
100,2,317,431.191,2.510,,,,,,,,,,,317,30.980,0.752,,,
100,3,196,306.913,0.751,,,,,,,,,,,196,10.461,0.000,,,
100,4,432,1055.010,9.019,20,130.365,0.568,,,,,20,1.247,0.000,432,25.979,0.000,,,
100,5,380,617.552,0.579,,,,,,,,,,,380,20.329,0.000,,,
100,6,16491,23884.53,207.274,,,,,,,,,,,16491,682.845,0.044,,,
100,7,11748,16331.68,181.214,,,,27,43088.62,1130032,,,,,11748,501.313,0.079,,,
100,8,679181,773029.4,280567.7,391,2603.117,2.212,,,,77786.95,402,15.533,0.000,679181,148899.5,108351.4,,,
100,9,679494,774551.6,325390.1,424,2966.209,7.573,,,,79290.56,438,17.329,0.000,679494,150298.8,117309.9,,,
100,10,679180,782148.8,598934.0,424,2762.842,2.392,,,,81002.66,435,17.288,0.000,679180,152881.2,260610.9,,,
100,11,679275,775593.9,535826.5,379,2695.447,6.740,,,,78833.66,390,15.133,0.000,679275,149450.2,168246.7,,,
100,12,679300,782306.8,919740.8,350,2283.666,3.731,,,,79846.28,361,14.397,0.000,679300,150772.0,417470.6,,,
100,13,679011,771045.0,186382.4,340,2163.924,2.360,,,,78626.94,351,13.717,0.000,679011,149125.1,75046.70,,,
100,14,680095,773708.3,156897.6,398,2532.854,1.856,,,,79090.22,408,15.881,0.000,680095,149835.7,77059.06,,,
100,15,679209,777455.6,388717.5,406,2764.945,6.721,,,,78789.75,416,16.335,0.000,679209,149542.6,123807.5,,,
100,16,7286,10912.83,52.138,16,116.605,5.985,,,,,16,0.852,0.000,7286,333.597,0.018,,,
100,17,11420,15744.03,79.231,,,,,,,,,,,11420,494.555,0.027,,,
100,18,3294,6579.030,14.746,7,49.783,1.570,,,,,8,0.505,0.000,3294,213.559,0.004,,,
100,19,1008,1789.158,0.880,,,,,,,,,,,1008,61.305,0.000,,,
90,0,1043,1838.970,1.002,,,,,,,,,,,1043,66.441,0.004,,,
90,1,842,1457.167,0.601,,,,,,,,,,,842,56.871,0.000,,,
90,2,1001,1564.084,0.550,,,,,,,,,,,1001,59.445,0.000,,,
90,3,683,1440.717,4.863,16,178.850,25.124,,,,,16,1.010,,683,45.473,0.001,,,
90,4,1258,2194.198,3.585,19,201.515,25.673,,,,,19,1.181,0.000,1258,66.480,0.000,,,
90,5,1141,1745.793,0.644,,,,,,,,,,,1141,63.345,0.001,,,
90,6,14965,21426.99,265.763,,,,,,,,,,,14965,650.916,11.242,,,
90,7,12522,17864.42,96.184,,,,470,705366.4,10427924,,,,,12522,519.524,0.017,,,
90,8,506125,613118.1,1897126,24,256.227,33.040,5,43284.47,56416437,89341.65,145,8.147,0.000,506124,143182.9,4986674,,,
90,9,493168,606950.5,852952.1,33,345.076,19.453,8,73700.52,52217855,90383.26,153,8.569,0.000,493168,144510.7,792025.3,,,
90,10,478062,577091.4,271518.5,24,391.541,17.184,6,59663.94,77038556,71359.83,85,6.622,0.000,478062,125558.4,194263.1,,,
90,11,689394,803823.2,437241.1,30,286.996,20.959,,,,97181.70,152,8.249,0.000,689394,169967.2,297332.3,,,
90,12,485614,616390.9,3220055,24,242.511,21.332,7,65894.56,24593789,94338.21,144,9.291,0.000,485614,149028.1,2934090,,,
90,13,533210,639122.0,453259.4,25,320.119,28.181,5,26970.35,4719650,82606.77,146,8.095,0.000,533210,139643.2,363696.8,,,
90,14,481744,578982.4,600381.3,22,241.120,58.513,7,67474.79,104271963,76763.40,125,6.547,0.000,481744,127911.3,495334.1,,,
90,15,502852,610925.7,1688181,34,386.383,21.072,4,19588.96,11736132,90352.08,154,8.238,0.000,502852,143820.1,1531992,,,
90,16,6471,9810.132,86.398,7,104.486,26.422,,,,,8,0.360,0.000,6471,306.110,0.007,,,
90,17,10818,15081.25,521.742,,,,,,,,,,,10818,482.463,0.056,,,
90,18,3344,6594.014,7.915,,,,,,,,,,,3344,210.415,0.003,,,
90,19,2530,4418.704,7.707,,,,,,,,,,,2530,163.743,0.001,,,
