RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.52,0.10,0:03.63,0,100590,0,0
90,3.57,0.24,0:03.84,959,140740,44440,42597
80,3.57,0.29,0:03.90,3800,153116,59963,54867
70,3.57,0.33,0:03.93,4224,162977,74092,66189
60,3.60,0.38,0:04.02,7033,172821,78556,76059
50,3.66,0.64,0:04.33,31410,212662,111271,106657
40,3.95,1.76,0:05.83,18423,1081886,543999,575574
30,3.92,2.21,0:06.31,2820,1379569,708950,764344
20,3.96,2.12,0:06.28,30,1382707,709367,776531
10,4.13,2.02,0:06.32,1916,1388102,713147,778565
5,4.24,3.53,0:07.92,82451,1810473,821197,1237594
