RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,104685,68462.33,1386.713,,,,,,,,,,
100,1,1040,1242.159,1.723,,,,,,,,,,
100,2,333,628.351,4.503,,,,,,,,,,
100,3,777,922.811,1.064,,,,,,,,,,
100,4,507,611.828,1.723,,,,,,,,,,
90,0,141430,429384.2,1145450,21479,337343.2,7026.537,1,28950.27,0.000,,34274,2810.705,268.630
90,1,2059,2621.499,2.236,,,,,,,,,,
90,2,166,405.396,4.118,,,,,,,,,,
90,3,2036,2402.268,1.629,,,,,,,,,,
90,4,1434,1814.821,2.982,,,,,,,,,,
80,0,172975,846848.1,1162594,47714,736726.4,258971.4,3,100903.0,145580300,,65851,3564.491,699.144
80,1,955,1185.540,2.953,,,,,,,,,,
80,2,678,894.491,0.571,,,,,,,,,,
80,3,915,1129.879,3.690,,,,,,,,,,
80,4,2412,3021.246,7.125,,,,,,,,,,
70,0,180630,1014084,722019.5,60443,897794.4,20245.80,5,139966.3,1585150,,73281,3620.891,663.797
70,1,1538,1931.988,2.977,,,,,,,,,,
70,2,368,588.063,1.569,,,,,,,,,,
70,3,1704,2057.659,1.869,4,60.492,3.101,,,,,7,0.203,0.000
70,4,943,1178.488,1.994,,,,,,,,,,
60,0,199972,1238625,949420.2,74604,1109786,25240.75,6,139587.6,79752261,,83039,4843.849,1341.551
60,1,1844,2282.154,1.803,,,,,,,,,,
60,2,262,566.676,6.065,,,,,,,,,,
60,3,1222,1546.384,2.514,,,,,,,,,,
60,4,959,1224.427,3.624,,,,,,,,,,
50,0,281142,1428092,17597937,80885,1250677,162021.7,6,121661.5,26667750,,125976,14492.71,2982.085
50,1,2477,3160.390,9.556,,,,,,,,,,
50,2,642,1014.672,5.748,,,,,,,,,,
50,3,1979,2344.234,0.861,,,,,,,,,,
50,4,1261,1540.869,1.896,,,,,,,,,,
40,0,773807,2705744,4649375,126248,2125272,180087.8,7,121054.9,27720356,,426229,174904.2,195872.3
40,1,3606,4423.647,219.438,,,,,,,,,,
40,2,574,1043.512,4.386,2,32.191,2.119,,,,,11,11.537,11.183
40,3,3406,4180.077,5.538,,,,,,,,,,
40,4,1678,2132.596,1.603,3,60.438,46.431,,,,,7,0.234,0.000
30,0,1306592,5083084,15350840,220216,3702774,5510150,6,115738.0,41394191,,869803,655140.5,1099690
30,1,2502,3326.856,68.731,,,,,,,,,,
30,2,495,1176.889,7.834,11,173.806,27.479,,,,,26,0.895,0.000
30,3,2621,3425.231,4.650,,,,,,,,,,
30,4,8574,9783.846,1164.083,,,,,,,,,,
20,0,1340076,5315170,4097999,229860,3864233,787630.4,7,107418.2,2349704,,908904,714490.1,990440.9
20,1,1528,1898.598,1.987,,,,,,,,,,
20,2,575,1126.566,2.043,,,,,,,,,,
20,3,8912,10190.80,320.398,,,,,,,,,,
20,4,4835,6507.517,23.797,,,,,,,,,,
10,0,2613187,10700787,1982638,450504,7728382,2891319,5,98123.86,101825.1,,1848274,1557735,16325540
10,1,3340,4146.638,9.403,,,,,,,,,,
10,2,728,1497.840,3.132,,,,,,,,,,
10,3,8928,10364.10,256.479,,,,,,,,,,
10,4,10807,11898.19,682.287,,,,,,,,,,
5,0,2665121,11227719,946485.0,456102,7801485,5081560,6,86067.59,1589621,,1960726,1945530,3755168
5,1,6185,7472.325,20.738,3,55.469,19.960,,,,,9,0.367,0.000
5,2,2421,3721.546,18.607,,,,,,,,,,
5,3,11003,14702.99,878.422,,,,,,,,,,
5,4,7006,8846.751,230.199,5,93.690,7.182,,,,,27,6.064,0.926
