RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
20,0,46162,67566.70,10139.22,1,14.852,0.000,,,,,6,0.262,0.001,46162,1936.265,228.532,,,
20,1,9848170,119984654,5134452,2393388,89984783,3827029,152,2844785,300289693,,9759443,19148519,2405030,9848170,330772.0,1023494,,,
20,2,9846582,119811766,3344477,2395338,90150665,1618286,159,3028971,376746645,,9742667,18843066,31534996,9846582,329506.2,635215.1,,,
20,3,9732999,118758047,11527488,2333219,88327307,983392.3,142,2880118,364413576,,9508197,17008142,4998492,9732999,464305.3,4002835,,,
20,4,9857465,119793707,1870991,2394951,90247696,15285319,156,3029565,353828649,,9743444,18619012,9102411,9857465,331118.9,841092.1,,,
20,5,90985,115137.5,22751.47,,,,,,,,,,,90985,4241.935,484.219,,,
20,6,87844,120632.0,11359.18,,,,,,,,,,,87844,3677.651,148.504,,,
20,7,1350,1984.489,2.501,,,,335246,74594578,2073809,,,,,1350,54.507,0.000,,,
20,8,81823,107023.5,8220.925,,,,,,,,,,,81823,3637.510,134.025,,,
20,9,79006,103345.6,19900.36,7,510.951,1487.267,,,,,8,0.354,0.000,79006,3511.146,354.103,,,
20,10,38073,51760.37,2722.370,2,69.620,56.924,,,,,5,0.558,0.028,38073,1628.451,44.930,,,
20,11,3492,4443.704,19.656,,,,,,,,,,,3492,211.598,0.509,,,
20,12,409,642.876,0.531,,,,,,,,,,,409,21.856,0.000,,,
20,13,552,1106.063,13.734,5,154.715,87.956,,,,,27,23.577,5.473,552,32.140,0.004,,,
20,14,236,269.647,2.981,,,,,,,,,,,236,10.515,0.000,,,
20,15,56499,77340.80,7663.208,,,,,,,,,,,56499,2261.347,113.174,,,
20,16,61511,82711.43,1920.862,,,,,,,,,,,61511,2454.516,33.946,,,
20,17,1412,1916.281,2.689,2,64.833,149.593,,,,,7,0.427,0.000,1412,56.534,0.000,,,
20,18,62649,84636.09,2204.416,,,,,,,,,,,62649,2542.542,42.806,,,
20,19,60496,84239.94,43723.82,,,,,,,,,,,60496,2482.561,448.685,,,
20,0,39423,54695.43,1084.060,,,,,,,,,,,39423,1606.839,13.895,,,
20,1,9860323,120581126,1765247,2548077,91779136,47802517,161,3449794,385212764,,9712257,18002377,4130893,9860323,331131.9,1327792,,,
20,2,9860743,120715886,11725527,2546166,91986219,2237609,163,3313340,341519065,,9703074,17889154,1829929,9860743,330183.4,2810899,,,
20,3,9753325,119887295,5276587,2485173,90134025,3736428,139,2972910,358247635,,9474870,16346947,4822901,9753325,465558.0,2586946,,,
20,4,9865602,120559871,14426525,2546520,91815068,8508690,156,3460746,396627643,,9717382,17906082,4905980,9865602,338137.4,6068762,,,
20,5,54851,71388.85,4731.822,,,,,,,,,,,54851,2500.670,122.711,,,
20,6,88947,122836.1,175944.8,,,,,,,,,,,88947,3809.436,3825.285,,,
20,7,1140,1536.411,1.512,,,,334199,74951404,2175938,,,,,1140,51.632,0.000,,,
20,8,85271,116206.2,4260.126,,,,,,,,,,,85271,3647.842,135.750,,,
20,9,64467,88084.04,3068.532,,,,,,,,,,,64467,2647.101,65.461,,,
20,10,21822,29297.80,227.942,,,,,,,,,,,21822,869.209,2.962,,,
20,11,424,729.258,1.991,,,,,,,,,,,424,26.422,0.000,,,
20,12,247,351.645,0.615,,,,,,,,,,,247,13.524,0.000,,,
20,13,465,919.831,9.399,3,48.819,,,,,,25,32.624,27.247,465,25.543,0.000,,,
20,14,302,493.368,0.711,,,,,,,,,,,302,15.290,0.000,,,
20,15,73645,91202.92,8498.218,2,18.388,5.158,,,,,6,0.173,0.000,73645,3331.860,97.729,,,
20,16,71242,98744.16,5431.397,4,98.045,99.866,,,,,14,53.119,196.777,71242,2897.806,71.938,,,
20,17,24170,30968.26,74571.36,,,,,,,,,,,24170,1599.583,2602.959,,,
20,18,86819,118153.8,3814.485,,,,,,,,,,,86819,3511.929,87.438,,,
20,19,68105,88780.13,3457.073,,,,,,,,,,,68105,2882.647,55.645,,,
20,0,23293,32850.11,1587.061,,,,,,,,,,,23293,951.057,14.832,,,
20,1,9849594,119536524,727286.4,2332728,89216628,12054167,143,2664361,388747963,,9759978,19417288,65686896,9849594,331267.7,837642.2,,,
20,2,9831945,119283248,849133.0,2336814,89272226,362727.3,148,2934754,353934870,,9737137,19150025,4154984,9831945,335449.6,630416.8,,,
20,3,9706297,118124765,8948355,2266950,87229644,5813665,141,2773136,331448305,,9500604,17438600,2474214,9706297,466764.4,4592540,,,
