RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,104905,79253.81,10270.51,,,,,,,6317.941
100,1,590,827.469,7.256,,,,,,,
100,2,331,516.728,2.360,,,,,,,
100,3,3578,3938.508,25.047,,,,,,,
100,4,1201,1487.281,2.127,,,,,,,
90,0,142037,181658.1,192107.8,7585,62703.35,977.719,1,27500.84,0.000,18263.35
90,1,1921,2480.799,2.674,,,,,,,
90,2,518,724.938,3.933,,,,,,,
90,3,1796,2072.897,1.002,,,,,,,
90,4,1087,1455.858,2.791,16,110.085,1.525,,,,
80,0,174769,240332.5,130008.8,7201,60539.33,4056.243,3,98747.80,150297818,40454.17
80,1,1894,2430.393,2.871,,,,,,,
80,2,494,758.901,2.404,,,,,,,
80,3,1736,2069.147,2.143,8,58.220,1.671,,,,
80,4,959,1207.928,2.197,,,,,,,
70,0,180356,243490.2,164783.8,4203,30352.15,1012.248,5,147725.1,9471972,51844.58
70,1,2027,2625.141,2.337,,,,,,,
70,2,528,713.684,1.466,,,,,,,
70,3,2330,2833.403,7.225,,,,,,,
70,4,1562,1958.308,1.935,,,,,,,
60,0,180423,252425.6,577677.8,3341,24677.38,108.954,6,138086.5,62441301,57074.29
60,1,1174,1512.262,3.550,,,,,,,
60,2,738,964.043,0.772,,,,,,,
60,3,727,780.861,1.048,,,,,,,
60,4,1482,2212.053,4.251,30,252.712,20.197,,,,
50,0,202172,290095.9,204212.7,6107,47183.71,226.421,6,113771.1,4931070,58381.24
50,1,2133,2589.086,49.842,,,,,,,
50,2,725,1033.503,1.629,,,,,,,
50,3,2202,2643.847,24.127,,,,,,,
50,4,1143,1313.327,1.219,,,,,,,
40,0,436203,652252.9,2176779,22925,199206.1,11670.60,6,122158.9,60915587,127413.8
40,1,4333,4331.175,66.167,,,,,,,
40,2,727,1091.194,3.681,,,,,,,
40,3,3033,3741.910,27.928,,,,,,,
40,4,2580,3299.211,7.024,,,,,,,
30,0,1304779,1569040,1205645,17656,171913.5,7085.030,5,94008.52,41096092,468592.8
30,1,134,152.669,2.155,,,,,,,
30,2,2496,3518.598,10.662,30,209.996,3.383,,,,
30,3,3914,5679.711,17.476,16,113.424,1.412,,,,
30,4,2754,3526.857,5.098,,,,,,,
20,0,1341671,1749568,2425824,34106,307668.5,16273.91,6,91501.71,764749.7,486880.0
20,1,868,1132.575,1.819,16,111.399,1.708,,,,
20,2,437,840.524,1.776,,,,,,,
20,3,,,,,,,,,,
20,4,3781,5432.911,29.941,9,67.588,2.322,,,,
10,0,2529562,3115008,24626750,36430,266895.1,5841.797,5,99225.09,1159477,925293.9
10,1,1085,1294.093,1.287,,,,,,,
10,2,318,804.650,4.071,,,,,,,
10,3,1783,2393.205,2.524,,,,,,,
10,4,7484,8120.946,2300.693,,,,,,,
5,0,2663494,3600702,3059646,36652,260974.7,5035.805,7,93374.42,2463997,1093630
5,1,3854,4520.518,10.576,,,,,,,
5,2,1456,1915.617,1.789,,,,,,,
5,3,6439,8616.769,126.385,8,58.521,1.821,,,,
5,4,3343,3870.468,7.411,,,,,,,
