RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1368,2123.109,3.146,,,,,,,,,,,1368,53.472,0.000,,,
100,1,1556,2423.991,3.990,,,,,,,,,,,1556,60.973,0.001,,,
100,2,1569,2359.470,3.175,,,,,,,,,,,1569,75.434,0.119,,,
100,3,1349,2198.489,4.716,,,,,,,,,,,1349,94.478,0.359,,,
100,4,1712,2387.329,2.145,,,,,,,,,,,1712,67.674,0.000,,,
100,5,1582,2494.808,3.602,,,,,,,,,,,1582,62.041,0.001,,,
100,6,1659,2409.427,3.550,,,,,,,,,,,1659,67.159,0.001,,,
100,7,1477,2154.255,2.482,,,,,,,,,,,1477,70.831,0.108,,,
100,8,1445905,1937064,20521564,,,,,,,150381.8,,,,1445905,282283.1,10520361,,,
100,9,732,1205.873,1.682,,,,,,,,,,,732,29.343,0.000,,,
100,10,398,765.254,3.071,,,,,,,,,,,398,16.527,0.002,,,
100,11,1102,1969.193,2.521,,,,,,,,,,,1102,44.410,0.000,,,
100,12,431,697.005,1.852,,,,,,,,,,,431,18.932,0.003,,,
100,13,1306,1939.897,3.496,,,,,,,,,,,1306,68.308,0.106,,,
100,14,803,1422.275,2.214,,,,,,,,,,,803,31.599,0.000,,,
100,15,710,1241.569,2.024,,,,,,,,,,,710,29.137,0.001,,,
100,16,1164,1744.244,4.009,,,,,,,,,,,1164,46.880,0.001,,,
100,17,1391,2100.765,3.607,,,,,,,,,,,1391,54.551,0.000,,,
100,18,1570,2489.818,3.830,,,,,,,,,,,1570,61.657,0.001,,,
100,19,1334,2001.213,2.531,,,,,,,,,,,1334,54.015,0.000,,,
100,20,1865,2927.237,3.647,,,,,,,,,,,1865,73.928,0.001,,,
100,21,1225,1812.217,3.422,,,,,,,,,,,1225,48.036,0.000,,,
100,22,1188,1845.350,3.953,,,,,,,,,,,1188,46.660,0.001,,,
100,23,1603,2299.045,4.087,,,,,,,,,,,1603,63.987,0.001,,,
100,24,,,,,,,,,,,,,,,,,,,
100,25,846,1442.103,1.238,,,,,,,,,,,846,33.467,0.000,,,
100,26,899,1490.353,3.440,,,,,,,,,,,899,47.103,0.178,,,
100,27,628,1239.212,1.740,,,,,,,,,,,628,25.614,0.001,,,
100,28,1175,1855.623,2.138,,,,,,,,,,,1175,49.765,0.000,,,
100,29,234,983.784,9.041,,,,,,,,,,,234,30.029,0.006,,,
100,30,2681,3865.485,9.203,,,,,,,,,,,2681,131.222,0.151,,,
100,31,1682,3034.840,2.065,,,,,,,,,,,1682,66.972,0.000,,,
90,0,992,1553.438,2.674,,,,,,,,,,,992,38.193,0.000,,,
90,1,1098,1750.072,4.144,,,,,,,,,,,1098,43.339,0.001,,,
90,2,1324,2086.367,4.049,7,76.971,131.732,,,,,8,0.329,0.000,1324,50.541,0.000,,,
90,3,1212,1849.480,3.943,,,,,,,,,,,1212,48.637,0.001,,,
90,4,1099,1718.642,3.226,,,,,,,,,,,1099,55.833,0.146,,,
90,5,1394,2341.852,4.176,,,,,,,,,,,1394,56.594,0.001,,,
90,6,1509,2355.708,4.568,16,137.012,135.963,,,,,16,0.596,0.000,1509,58.807,0.001,,,
90,7,1044,1587.149,2.791,,,,181,562062.6,28604508,,,,,1044,40.410,0.000,,,
90,8,1451867,1991208,1018284,3228,18183.40,35.234,10,207670.8,11355211,153141.9,3228,104.558,0.000,1451867,283975.6,543695.6,,,
90,9,1817,3096.520,4.070,,,,,,,,,,,1817,86.324,0.087,,,
90,10,1465,2532.557,3.379,,,,,,,,,,,1465,71.722,0.099,,,
90,11,1662,2701.600,3.857,,,,,,,,,,,1662,81.216,0.087,,,
90,12,665,1103.761,5.210,,,,,,,,,,,665,38.497,0.207,,,
90,13,113,182.340,0.797,,,,,,,,,,,113,4.089,0.000,,,
90,14,667,1272.107,4.399,,,,,,,,,,,667,27.799,0.002,,,
90,15,1962,3165.709,4.118,,,,,,,,,,,1962,96.006,0.077,,,
90,16,870,1281.730,3.039,,,,,,,,,,,870,33.945,0.000,,,
90,17,1182,1842.018,2.828,,,,,,,,,,,1182,47.153,0.001,,,
90,18,1183,1881.029,3.255,,,,,,,,,,,1183,45.623,0.000,,,
90,19,1432,2231.796,2.905,19,121.776,2.352,,,,,19,0.720,0.000,1432,53.989,0.000,,,
90,20,1143,1790.206,2.243,,,,,,,,,,,1143,44.518,0.001,,,
90,21,1411,2230.770,3.443,,,,,,,,,,,1411,67.532,0.108,,,
90,22,1828,2776.326,2.860,,,,,,,,,,,1828,70.829,0.000,,,
90,23,1075,1668.295,3.472,,,,,,,,,,,1075,57.136,0.160,,,
90,24,,,,,,,,,,,,,,,,,,,
90,25,1444,2616.558,1.898,,,,,,,,,,,1444,57.905,0.001,,,
90,26,1344,2245.656,3.071,,,,,,,,,,,1344,54.391,0.001,,,
90,27,1233,2088.345,2.207,,,,,,,,,,,1233,49.601,0.000,,,
90,28,1064,1922.676,2.897,,,,,,,,,,,1064,60.638,0.127,,,
90,29,356,1143.079,5.292,,,,,,,,,,,356,72.988,1.288,,,
90,30,3329,5012.025,21.691,,,,,,,,,,,3329,163.189,0.216,,,
90,31,1966,3427.092,1.992,,,,,,,,,,,1966,76.561,0.000,,,
80,0,1440,2133.224,3.237,,,,,,,,,,,1440,56.095,0.000,,,
80,1,1545,2377.566,2.407,,,,,,,,,,,1545,59.107,0.000,,,
80,2,1280,2056.282,2.796,,,,,,,,,,,1280,49.669,0.000,,,
80,3,1319,2030.209,2.932,,,,,,,,,,,1319,76.299,0.242,,,
80,4,1201,1962.074,3.831,,,,,,,,,,,1201,49.714,0.001,,,
80,5,1864,2908.260,2.387,,,,,,,,,,,1864,85.006,0.078,,,
80,6,1384,2239.716,3.687,,,,,,,,,,,1384,66.503,0.110,,,
80,7,1092,1660.588,3.100,,,,933,818312.9,8710453,,,,,1092,43.015,0.001,,,
80,8,1459161,2028302,4050834,3236,18140.07,33.870,15,293173.1,29229992,155406.4,3379,113.254,0.000,1459161,288705.3,2942295,,,
80,9,1844,3017.183,2.653,,,,,,,,,,,1844,75.197,0.000,,,
80,10,1385,2444.576,3.070,8,70.850,92.862,,,,,19,0.836,0.000,1385,69.133,0.111,,,
80,11,1241,2087.783,2.431,,,,,,,,,,,1241,51.984,0.002,,,
80,12,468,1152.377,4.165,,,,,,,,,,,468,31.779,0.051,,,
80,13,266,542.761,3.714,,,,,,,,,,,266,11.403,0.001,,,
80,14,803,1404.310,2.564,,,,,,,,,,,803,31.800,0.000,,,
80,15,1669,2878.632,1.797,,,,,,,,,,,1669,66.616,0.001,,,
80,16,944,1450.586,3.437,,,,,,,,,,,944,37.982,0.001,,,
80,17,1196,1887.242,3.554,,,,,,,,,,,1196,56.589,0.074,,,
80,18,1216,1829.385,2.310,,,,,,,,,,,1216,59.511,0.131,,,
80,19,709,1101.804,4.345,,,,,,,,,,,709,40.284,0.214,,,
80,20,1538,2501.836,3.328,,,,,,,,,,,1538,63.146,0.001,,,
80,21,1401,2101.979,2.464,,,,,,,,,,,1401,55.329,0.001,,,
80,22,1779,2762.668,3.333,,,,,,,,,,,1779,71.544,0.001,,,
80,23,1181,1901.523,3.424,,,,,,,,,,,1181,46.263,0.001,,,
80,24,108,115.580,1.774,,,,,,,,,,,108,8.523,0.015,,,
80,25,1883,3262.192,2.668,,,,,,,,,,,1883,76.294,0.001,,,
80,26,1350,2368.572,2.278,,,,,,,,,,,1350,56.281,0.002,,,
80,27,871,1476.566,2.947,10,56.480,2.688,,,,,10,0.388,0.000,871,48.023,0.162,,,
80,28,792,1514.772,2.984,,,,,,,,,,,792,35.925,0.000,,,
80,29,362,1231.439,3.764,,,,,,,,,,,362,51.525,0.432,,,
80,30,4536,6753.807,29.832,,,,,,,,,,,4536,255.004,0.799,,,
80,31,1497,2429.029,2.266,,,,,,,,,,,1497,60.847,0.001,,,
70,0,1217,2094.309,11.060,,,,,,,,,,,1217,49.998,0.001,,,
70,1,1831,2807.556,2.509,,,,,,,,,,,1831,82.780,0.079,,,
70,2,1974,3008.167,2.282,,,,,,,,,,,1974,75.888,0.000,,,
70,3,1693,2585.332,3.010,,,,,,,,,,,1693,91.556,0.179,,,
70,4,1277,1951.340,3.532,,,,,,,,,,,1277,50.966,0.000,,,
70,5,1784,2626.092,2.391,,,,,,,,,,,1784,69.580,0.000,,,
70,6,1540,2228.642,2.531,,,,,,,,,,,1540,60.879,0.000,,,
70,7,1070,1642.144,3.021,,,,2176,1622213,40221780,,,,,1070,43.513,0.001,,,
70,8,1658212,2666492,651694.5,58989,330045.1,28986.37,31,780753.6,555668531,298445.3,61236,14425.48,1193743,1658212,452981.5,9643181,,,
70,9,1462,2643.369,4.732,16,118.183,54.230,,,,,16,0.568,0.000,1462,85.454,0.468,,,
70,10,1201,2101.337,4.062,,,,,,,,,,,1201,48.789,0.000,,,
70,11,1531,2515.082,1.865,,,,,,,,,,,1531,60.392,0.000,,,
