RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.15,5.30,0:07.45,434623,614158,563998,468199
90,2.30,1.91,0:04.96,25,1048760,565073,530238
80,2.16,2.14,0:05.03,14,1048778,565617,562245
70,2.32,2.02,0:05.02,14,1048781,565616,562347
60,2.34,2.02,0:04.97,16,1048783,565619,562410
50,2.35,2.03,0:04.96,16,1048786,565628,562626
40,2.54,1.89,0:04.95,15,1048790,565620,562704
30,2.44,1.99,0:04.90,15,1048793,565626,562816
20,2.58,1.92,0:04.93,14,1048796,565629,562928
10,2.52,2.00,0:04.91,15,1048799,565624,563031
5,2.61,1.93,0:04.91,15,1048801,565613,563075
