RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679273,457
90,689757,75
80,698973,365
70,713448,750
60,780118,12892
50,891984,5552
40,1009120,5879
30,1175591,13053
20,1263054,5253
10,1372719,4750
5,1444037,6102
