RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,678931,575554.1,107066.9,416,2570.405,2.679,,,,43781.86,1477,41.453,0.000,678931,101630.1,25010.68
100,1,1806,2693.006,27.103,23,157.007,14.744,,,,,23,0.767,0.000,1806,61.589,0.000
100,2,1585,1995.150,2.546,,,,,,,,,,,1585,60.638,0.000
100,3,1352,1763.388,2.246,,,,,,,,,,,1352,45.819,0.000
100,4,737,1019.691,3.757,,,,,,,,,,,737,24.806,0.000
90,0,689435,597728.7,3422538,30,253.449,12.944,,,,51347.32,11939,334.090,0.002,689435,109774.1,1225517
90,1,1460,2014.420,1.901,,,,,,,,,,,1460,69.500,0.178
90,2,2433,3455.540,9.758,,,,,,,,,,,2433,84.460,0.005
90,3,2126,2824.265,48.752,,,,,,,,,,,2126,86.908,2.195
90,4,2286,3067.089,15.589,8,68.601,19.443,,,,,8,0.282,0.000,2286,94.393,0.690
80,0,698597,616850.0,137793.4,311,2321.702,4.713,1,10470.03,0.000,54662.23,21137,650.822,440.215,698597,114639.9,76706.43
80,1,2612,3616.420,4.176,,,,,,,,,,,2612,88.073,0.000
80,2,2766,3857.172,7.662,,,,,,,,,,,2766,96.867,0.002
80,3,2530,3267.810,5.091,,,,,,,,,,,2530,88.992,0.000
80,4,2457,3249.552,6.933,,,,,,,,,,,2457,84.125,0.000
70,0,713069,650703.0,352829.0,693,5113.120,4.224,7,69561.99,3381696,64151.71,35608,1023.276,4.037,713069,126204.9,212492.0
70,1,1954,2535.907,2.284,,,,,,,,,,,1954,69.404,0.000
70,2,978,1315.791,3.067,,,,,,,,,,,978,50.285,0.216
70,3,1307,1673.856,1.640,,,,,,,,,,,1307,61.698,0.169
70,4,6313,7714.952,268.337,,,,,,,,,,,6313,313.522,5.262
60,0,779742,852976.1,2058732,12836,99004.44,1357.108,12,86950.89,8959430,95872.21,102278,3218.765,168.670,779742,164741.9,995145.8
60,1,2915,4203.213,5.591,,,,,,,,,,,2915,117.170,0.166
60,2,1820,2943.045,4.510,,,,,,,,,,,1820,84.481,0.130
60,3,2412,3246.073,9.895,,,,,,,,,,,2412,84.265,0.000
60,4,1612,2340.590,4.811,16,106.777,3.015,,,,,16,0.671,0.000,1612,72.775,0.135
50,0,891669,980429.8,3690459,5500,41133.10,934.505,13,112227.0,8274593,168846.0,214125,6843.400,4035.324,891669,248827.5,3087902
50,1,2430,3254.260,10.223,,,,,,,,,,,2430,83.081,0.000
50,2,1843,2895.678,4.180,,,,,,,,,,,1843,63.718,0.000
50,3,2222,2830.911,13.537,,,,,,,,,,,2222,76.326,0.001
50,4,1635,2199.523,2.598,,,,,,,,,,,1635,57.988,0.000
40,0,1008746,1228351,2771598,5830,43528.73,52.802,20,144986.2,1935981,270864.0,331255,10705.07,1236.625,1008746,363478.6,2440152
40,1,2169,2826.299,28.328,,,,,,,,,,,2169,78.770,0.003
40,2,1053,1545.429,2.624,,,,,,,,,,,1053,37.696,0.001
40,3,954,1276.588,3.397,,,,,,,,,,,954,33.310,0.000
40,4,826,1351.385,6.097,,,,,,,,,,,826,62.657,0.600
30,0,1175358,1579272,54612.57,12998,91715.96,1475.056,17,109076.4,3933422,384600.2,497714,16657.05,1428.942,1175358,499064.6,8440217
30,1,2844,3955.233,4.238,,,,,,,,,,,2844,114.612,0.177
30,2,2558,4065.976,12.633,,,,,,,,,,,2558,133.044,0.686
30,3,2281,3195.530,17.774,,,,,,,,,,,2281,79.130,0.001
30,4,1570,2214.512,2.766,,,,,,,,,,,1570,73.943,0.143
20,0,1262654,1746758,4127198,5197,35965.63,125.320,16,101786.0,3762342,490787.4,585142,20165.26,490726.8,1262654,611005.3,3089696
20,1,3502,5071.563,7.674,,,,,,,,,,,3502,138.212,0.191
20,2,2706,4750.734,10.104,,,,,,,,,,,2706,107.243,0.020
20,3,2556,3260.319,2.932,,,,,,,,,,,2556,102.967,0.236
20,4,2711,3527.482,4.608,,,,,,,,,,,2711,93.913,0.000
10,0,1372336,1976758,76775937,4695,32680.94,312.303,14,81920.57,3702142,591037.3,694749,23555.25,4287.817,1372336,723960.8,66379938
10,1,2120,2962.730,49.542,,,,,,,,,,,2120,74.243,0.003
10,2,2163,4066.333,68.450,,,,,,,,,,,2163,95.734,0.127
10,3,2280,3213.808,14.746,,,,,,,,,,,2280,96.226,0.551
10,4,2228,2912.780,11.841,,,,,,,,,,,2228,79.933,0.001
5,0,1443655,2127467,4031817,6046,42068.04,87.187,6,31111.86,3863545,642839.7,759706,26375.35,12950.29,1443655,781402.3,1534893
5,1,2683,3794.701,6.255,8,54.974,2.437,,,,,9,0.335,0.000,2683,111.659,0.212
5,2,3186,5553.984,40.426,,,,,,,,,,,3186,138.918,1.007
5,3,2972,4193.865,91.468,32,220.645,8.202,,,,,32,1.018,0.000,2972,123.565,3.234
5,4,3181,4344.964,14.647,,,,,,,,,,,3181,137.214,0.480
