RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.48,0.83,0:06.31,92,678180,938,601
90,5.52,0.84,0:06.37,1487,687911,38496,11507
80,5.70,0.73,0:06.44,1399,688002,82115,11332
70,5.61,0.99,0:06.61,5870,693672,153775,26375
60,5.81,1.33,0:07.16,36301,728779,242366,94803
50,5.88,1.95,0:07.87,76543,767731,345466,171597
40,5.93,2.53,0:08.52,125127,848200,433191,301391
30,5.98,3.61,0:09.75,205650,957966,561647,495685
20,5.97,3.82,0:10.09,200320,1031905,653031,605023
10,6.12,4.45,0:10.93,246224,1125247,709368,765114
5,6.91,4.51,0:11.82,244014,1215581,777744,857544
