RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99546,63460.56,2606.355,,,,,,,
100,1,1193,933.190,0.562,,,,,,,
100,2,182,303.165,0.768,,,,,,,
100,3,354,434.627,2.010,,,,,,,
100,4,311,336.501,0.356,,,,,,,
90,0,121890,271699.7,469324.7,17229,193149.5,36077.96,1,27688.48,0.000,
90,1,27117,283935.2,52635.56,24146,265520.9,9963.979,,,,
90,2,171,314.424,2.162,,,,,,,
90,3,1045,1352.079,2.499,1,10.753,0.000,,,,
90,4,608,723.775,1.627,,,,,,,
80,0,127685,296062.9,91008.46,21370,213355.8,13949.27,3,89543.32,11277632,
80,1,32280,286188.1,21859.24,26533,266168.8,8371.659,,,,
80,2,344,509.010,2.694,2,17.327,7.239,,,,
80,3,1378,1613.444,1.620,,,,,,,
80,4,1019,1257.414,2.252,,,,,,,
70,0,130212,311205.2,105893.3,25818,225137.5,18292.46,5,159140.0,8190108,
70,1,53717,307257.5,30203.20,31750,273391.0,9729.750,,,,
70,2,100,234.738,1.254,,,,,,,
70,3,692,909.014,2.722,1,9.434,0.000,,,,
70,4,363,431.224,2.495,,,,,,,
60,0,130644,342469.1,89131.99,29301,254951.8,6222.251,5,126852.5,43937315,
60,1,42059,313663.6,16059.56,33486,285305.9,90687.13,,,,
60,2,318,514.790,2.049,,,,,,,
60,3,416,533.497,3.172,,,,,,,
60,4,2396,2723.332,32.859,,,,,,,
50,0,143381,354156.6,150782.5,30638,256718.1,7429.533,7,131729.9,8392909,
50,1,96271,373530.4,64754.05,37868,312162.6,8040.887,,,,
50,2,112,238.342,0.124,,,,,,,
50,3,2036,3039.741,1.807,1,11.027,0.000,,,,
50,4,1398,1537.706,0.943,,,,,,,
40,0,649331,1465234,7142727,67075,952376.9,176767.1,5,108659.3,80825510,
40,1,538270,1520759,2609662,82379,1072781,3246068,1,8000.688,0.000,
40,2,284,586.962,3.790,2,22.817,44.793,,,,
40,3,4226,4884.981,201.480,,,,,,,
40,4,2808,3776.993,4.697,,,,,,,
30,0,745970,2339921,1848466,115830,1531300,321147.2,5,98241.92,71967357,
30,1,599261,2554846,197944.7,125304,1723419,430696.4,,,,
30,2,1233,1762.606,2.920,1,9.601,0.000,,,,
30,3,3248,4406.800,10.983,,,,,,,
30,4,1223,1497.364,1.360,,,,,,,
20,0,751278,2800064,2096119,139620,1818106,482214.6,6,101068.2,62390278,
20,1,629478,2513402,836005.3,121968,1640644,440016.3,,,,
20,2,584,925.897,1.344,,,,,,,
20,3,4286,6113.206,24.746,,,,,,,
20,4,545,635.038,1.801,,,,,,,
10,0,752686,2833167,1977945,144746,1836518,3728288,5,95887.49,175742.3,
10,1,629901,2609249,1334037,125261,1696945,1793954,,,,
10,2,804,1329.340,3.148,,,,,,,
10,3,2105,3074.783,92.215,,,,,,,
10,4,820,1087.005,1.718,,,,,,,
5,0,763122,2892414,1759363,144558,1815455,774698.9,6,87447.58,455868.8,
5,1,641162,2696811,564302.8,126067,1683414,843830.1,,,,
5,2,449,795.253,1.690,,,,,,,
5,3,4305,4983.009,123.589,,,,,,,
5,4,4499,5636.779,25.830,,,,,,,
