RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99080,74566.49,1045.867,,,,,,,6573.905,,,
100,1,958,1527.812,108.609,,,,,,,506.469,,,
100,2,776,2007.248,488.690,,,,,,,1229.775,,,
100,3,410,507.076,0.849,,,,,,,,,,
100,4,99,143.558,3.135,,,,,,,,,,
90,0,114012,150201.6,187912.1,182,4699.873,141.593,2,100823.5,905667734,27267.10,18558,32924.99,5769.298
90,1,17262,92594.01,30762.85,60,841.622,4.681,1,70068.74,0.000,22006.96,23052,48940.24,2198.433
90,2,16403,86399.27,17873.19,136,2555.662,89.302,1,74040.21,0.000,22360.91,21491,42114.66,2455.726
90,3,1096,1326.319,1.017,,,,,,,,,,
90,4,400,528.354,1.624,,,,,,,,,,
80,0,119679,150370.7,106741.6,182,3392.534,82.228,4,166491.3,479620806,31516.07,23160,24735.87,1497.875
80,1,23962,94374.97,22437.09,9,133.000,1.778,1,71165.85,0.000,25831.76,28778,42944.58,2647.878
80,2,18653,84202.51,1951892,120,2143.958,50.479,1,72551.25,0.000,21956.34,23012,38232.35,5179.120
80,3,921,1651.366,9.104,31,454.845,10.153,,,,,31,1.005,0.000
80,4,1159,1676.144,4.823,8,131.822,13.170,,,,,8,0.297,0.000
70,0,119841,144101.8,84203.15,134,2258.402,46.628,5,149068.7,8008251,31150.35,22502,17623.29,833.795
70,1,25563,93248.79,104981.1,62,1130.560,76.506,1,29996.65,0.000,26984.87,29792,36291.41,2511.195
70,2,21979,86963.44,24582.95,184,3729.426,108.567,1,22778.14,0.000,23469.52,26135,33267.89,49301.63
70,3,1261,1847.847,3.896,16,245.914,14.710,,,,,16,0.605,0.000
70,4,1017,1228.515,1.437,,,,,,,,,,
60,0,119622,141452.5,114297.5,67,1455.475,117.297,5,127789.0,57130631,32996.37,21748,11310.48,4132.401
60,1,25570,94865.38,72105.08,12,184.593,5.236,1,30594.97,0.000,28637.68,30064,35395.40,3399.073
60,2,24337,87178.12,15104.74,36,684.361,101.920,1,30141.05,0.000,26595.40,28023,30690.22,1472.412
60,3,582,532.423,1.336,,,,,,,,,,
60,4,1998,2392.745,7.547,16,246.835,14.364,,,,,16,0.693,0.000
50,0,131100,175620.3,135912.4,1303,22047.42,57.863,7,138161.3,24200085,33452.91,27974,14688.60,4137.482
50,1,27384,101819.9,47051.05,134,2616.101,88.689,,,,29652.56,30572,36097.50,20574.82
50,2,51564,168297.4,965209.1,3387,60631.22,311.528,,,,30471.97,42258,30253.49,2492.601
50,3,988,1906.831,9.684,34,489.898,2.135,,,,,34,1.776,0.000
50,4,789,795.102,0.975,,,,,,,,,,
40,0,431305,619588.4,998167.8,6492,138716.9,1319.086,9,320830.7,244011778,142253.6,189683,26990.65,66581.07
40,1,308726,547079.5,1729368,6139,140982.5,1305.257,7,370554.6,109526872,138694.9,178494,42097.71,14366.37
40,2,295381,541661.3,1688204,7020,145344.2,2360.826,5,276933.9,133429017,130634.2,173324,46561.15,32040.18
40,3,2852,2916.936,11.324,,,,,,,,,,
40,4,1817,2757.627,4.385,31,440.596,1.657,,,,,31,1.029,0.000
30,0,545608,1077671,3902731,3090,57417.96,2422.830,41,1459446,77382979,359146.8,281976,202898.5,305311.4
30,1,427549,964304.5,2489594,2291,28484.90,699.400,40,1479872,43068578,345722.6,260974,223431.8,295484.7
30,2,411381,923822.1,2457298,2019,24957.40,140.514,35,1354290,25421275,331209.0,251386,214751.3,185115.8
30,3,2247,3461.080,30.577,16,286.729,37.543,,,,,16,0.553,0.000
30,4,2446,3539.325,15.112,32,456.057,1.881,,,,,32,1.069,0.000
20,0,554820,1039714,168259904,2444,33933.97,533.679,58,1485729,38314230,359504.8,291565,187394.5,133552.8
20,1,428924,903111.3,21371470,2210,27692.02,1156.659,51,1362623,31192734,336994.5,255938,178530.8,322421.4
20,2,431991,927365.0,2600264,2880,44846.16,392.355,46,1267128,24159086,334460.8,259150,187536.5,204809.4
20,3,4220,4620.757,180.489,,,,,,,,,,
20,4,3052,3770.179,17.031,,,,,,,,,,
10,0,649882,2742271,39828045,65053,779501.2,293507.7,73,1858360,10006718,423408.7,392853,957007.5,2626740
10,1,525004,2609476,1912005,60710,748500.1,596848.1,68,1750287,8593152,401954.5,352165,979135.6,1854274
10,2,526085,2594834,4805795,64301,773419.1,131078.9,67,1740219,5373287,405240.8,352172,935171.6,1563811
10,3,3309,4620.578,7.227,,,,,,,,,,
10,4,2789,3595.417,4.085,,,,,,,,,,
5,0,575546,1608609,151605.8,7489,142530.1,33871.18,33,444840.6,4659822,474635.8,350073,466828.2,732348.5
5,1,449447,1415631,10418639,5712,107973.7,1692.942,30,387968.5,7421360,454162.3,306288,427845.1,1041989
5,2,451409,1431529,4010962,6649,117454.0,3821.172,32,430104.4,5822003,445296.9,309378,438003.1,1610268
5,3,772,1118.594,1.132,,,,,,,,,,
5,4,389,451.469,0.912,,,,,,,,,,
