RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,105136,134077.0,1916.851,,,,,,,,,,,105136,3416.002,6.436,,,
100,1,450,742.241,1.917,,,,,,,,,,,450,17.023,0.000,,,
100,2,348,515.524,1.896,,,,,,,,,,,348,13.884,0.000,,,
100,3,373,663.139,2.075,,,,,,,,,,,373,13.861,0.000,,,
100,4,938,1713.582,2.613,,,,,,,,,,,938,35.765,0.000,,,
90,0,146769,322353.9,124843.5,22506,153572.2,3145.138,1,13401.90,0.000,,39167,1875.591,587.491,146769,4733.242,41.100,,,
90,1,464,818.518,1.537,,,,,,,,,,,464,18.112,0.000,,,
90,2,831,1451.587,2.273,,,,,,,,,,,831,32.186,0.000,,,
90,3,484,807.290,2.500,,,,,,,,,,,484,19.572,0.000,,,
90,4,639,1087.105,1.743,,,,,,,,,,,639,24.970,0.000,,,
80,0,176991,515737.5,202052.9,50451,336419.9,22070.10,3,46470.46,7686110,,69312,2878.044,624.202,176991,5727.995,36.688,,,
80,1,694,1231.758,1.522,,,,,,,,,,,694,25.428,0.000,,,
80,2,632,1054.245,2.448,,,,,,,,,,,632,34.157,0.136,,,
80,3,390,608.961,5.518,,,,,,,,,,,390,15.716,0.000,,,
80,4,509,852.341,1.704,1,16.868,0.000,,,,,6,0.584,0.020,509,19.019,0.000,,,
70,0,187687,631592.5,191518.9,66793,441248.3,30591.55,4,64032.53,11667799,,77010,2967.900,100.965,187687,6355.544,95.794,,,
70,1,1189,2114.089,1.688,,,,,,,,,,,1189,44.731,0.000,,,
70,2,773,1298.556,2.267,,,,,,,,,,,773,29.489,0.000,,,
70,3,1083,1800.282,2.787,,,,,,,,,,,1083,41.936,0.000,,,
70,4,817,1449.229,3.685,,,,,,,,,,,817,31.841,0.000,,,
60,0,224765,691287.3,501133.4,72420,478652.9,255969.9,4,43941.19,13205838,,95056,3714.907,489.292,224765,7409.861,157.279,,,
60,1,727,1331.134,1.830,,,,,,,,,,,727,26.952,0.000,,,
60,2,570,890.825,2.138,,,,,,,,,,,570,29.735,0.091,,,
60,3,243,435.926,2.177,,,,,,,,,,,243,10.114,0.000,,,
60,4,437,755.118,1.379,,,,,,,,,,,437,16.035,0.000,,,
50,0,343511,898821.7,614171.0,78093,591110.0,60055.71,3,29535.66,12577658,,157037,13672.74,6284.483,343511,11363.73,178.334,,,
50,1,913,1737.633,5.353,3,47.299,279.963,,,,,7,0.252,0.000,913,33.709,0.000,,,
50,2,809,1428.858,1.934,,,,,,,,,,,809,30.675,0.000,,,
50,3,406,692.716,1.806,,,,,,,,,,,406,16.525,0.001,,,
50,4,200,334.155,1.400,,,,,,,,,,,200,7.252,0.000,,,
40,0,809255,1758449,25121702,126781,1092097,553960.5,4,45504.25,31275536,,412989,53649.82,152177.6,809255,27160.17,14711.98,,,
40,1,1362,2471.919,2.052,,,,,,,,,,,1362,49.405,0.000,,,
40,2,750,1378.673,5.347,,,,,,,,,,,750,29.438,0.000,,,
40,3,696,1167.027,2.452,,,,,,,,,,,696,26.774,0.000,,,
40,4,419,717.601,0.959,,,,,,,,,,,419,15.975,0.000,,,
30,0,1313415,3308152,9905013,214693,2206834,962787.0,3,44037.99,7680018,,702658,95429.42,70329.49,1313415,44459.34,16819.24,,,
30,1,29,99.879,42.344,6,61.419,130.363,,,,,17,0.913,0.001,29,1.123,0.000,,,
30,2,211,311.876,0.792,,,,,,,,,,,211,8.588,0.000,,,
30,3,76,92.325,0.498,,,,,,,,,,,76,3.122,0.000,,,
30,4,,,,,,,,,,,,,,,,,,,
20,0,1351122,3474040,21478456,229688,2319771,3010888,4,42081.45,15873120,,732074,111610.3,276603.4,1351122,46462.55,37790.53,,,
20,1,316,586.057,2.842,3,30.640,53.921,,,,,7,0.243,0.000,316,12.200,0.000,,,
20,2,90,99.483,1.865,,,,,,,,,,,90,3.745,0.000,,,
20,3,109,186.755,0.593,,,,,,,,,,,109,4.386,0.000,,,
20,4,158,214.341,0.588,,,,,,,,,,,158,6.258,0.000,,,
10,0,2648842,7205129,832536.7,653972,4778494,3948451,4,35290.79,2987364,,1579041,420927.1,1063188,2648842,90866.37,28291.43,,,
10,1,279,522.876,5.438,2,36.983,282.007,,,,,7,0.363,0.002,279,10.685,0.000,,,
10,2,181,325.711,3.048,,,,,,,,,,,181,7.529,0.000,,,
10,3,93,159.205,3.246,,,,,,,,,,,93,4.012,0.000,,,
10,4,84,140.619,0.597,,,,,,,,,,,84,3.223,0.000,,,
5,0,2670460,7311893,1075572,660912,4830168,7723498,6,37922.67,212279.2,,1603656,467996.1,6541191,2670460,91829.95,32653.31,,,
5,1,239,432.533,2.255,,,,,,,,,,,239,8.707,0.000,,,
5,2,121,184.563,2.859,,,,,,,,,,,121,5.006,0.000,,,
5,3,,,,,,,,,,,,,,,,,,,
5,4,193,362.214,2.698,,,,,,,,,,,193,7.419,0.000,,,
