RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99257,63467.91,710.202,,,,,,,
100,1,1059,924.258,0.271,,,,,,,
100,2,1206,1139.024,0.500,,,,,,,
100,3,109,126.149,0.462,,,,,,,
100,4,964,1300.468,1.356,,,,,,,
100,5,866,1057.092,1.959,,,,,,,
100,6,484,550.926,1.399,,,,,,,
90,0,116252,162401.7,35506.62,11788,85659.62,916.617,2,47337.06,233035336,
90,1,19258,119842.9,5044.784,14403,104266.2,1388.712,1,33399.20,0.000,
90,2,19737,120283.0,2383.937,14703,104982.2,1358.754,1,36160.23,0.000,
90,3,1255,1579.072,1.422,,,,,,,
90,4,1109,1352.475,1.486,,,,,,,
90,5,1119,1389.834,2.271,,,,,,,
90,6,291,318.962,0.845,1,10.375,0.000,,,,
80,0,119582,187448.6,57098.04,15436,108595.1,675.987,4,72073.20,91447297,
80,1,28955,147152.7,19328.38,18050,127203.1,709.730,1,34524.57,0.000,
80,2,23657,127700.2,7757.349,15990,111775.2,939.250,1,34343.23,0.000,
80,3,174,218.158,1.946,,,,,,,
80,4,754,1183.696,3.842,19,119.458,0.796,,,,
80,5,818,1032.252,1.755,1,9.411,0.000,,,,
80,6,1219,1409.384,1.194,3,23.041,4.263,,,,
70,0,119932,210724.7,27946.26,17962,126699.8,3432.743,5,64000.55,2679815,
70,1,24999,165335.3,4298.718,20447,144761.9,2058.658,,,,
70,2,34859,163634.2,4939.391,19717,138328.3,476.165,,,,
70,3,1514,1732.294,0.698,,,,,,,
70,4,741,869.247,3.179,,,,,,,
70,5,247,317.188,0.659,,,,,,,
70,6,188,284.974,0.548,,,,,,,
60,0,120610,226716.8,34447.31,20242,142289.2,1739.784,5,46769.44,5231193,
60,1,25540,181417.3,2519.318,22528,160093.4,6612.645,,,,
60,2,34731,172338.1,6148.954,21047,147626.4,5677.703,,,,
60,3,1093,1584.626,2.604,6,43.817,3.711,,,,
60,4,1048,1374.362,2.538,,,,,,,
60,5,612,770.290,2.168,,,,,,,
60,6,263,322.013,0.464,,,,,,,
50,0,133206,245379.5,139785.1,21170,149976.5,2156.661,5,36953.09,2264043,
50,1,52850,215550.8,37313.77,25659,180104.5,3248.178,,,,
50,2,67947,222005.1,19678.78,25539,178221.4,1406.114,,,,
50,3,669,861.425,2.894,,,,,,,
50,4,1011,1384.646,1.183,,,,,,,
50,5,903,1104.473,1.450,4,30.844,2.831,,,,
50,6,719,913.384,1.403,,,,,,,
40,0,398313,1006313,1919932,106511,750779.5,40346.03,5,53805.78,15903453,
40,1,265428,918842.3,863108.9,106371,750829.2,40698.28,2,32382.30,763264.7,
40,2,290592,1017460,20496468,120234,835425.6,20616.85,3,50480.70,1170598,
40,3,953,1142.898,1.213,16,106.787,1.155,,,,
40,4,603,601.690,1.594,,,,,,,
40,5,1976,2018.331,6.980,,,,,,,
40,6,1944,2215.044,5.120,,,,,,,
30,0,534031,2024075,1732968,236866,1667169,2479671,4,44809.87,33599386,
30,1,417908,1901606,7449496,227482,1614868,126247.3,,,,
30,2,397541,1840793,3405550,221407,1564920,108388.2,,,,
30,3,1771,2313.877,1.496,,,,,,,
30,4,1299,1655.015,2.419,,,,,,,
30,5,1746,2185.359,1.805,,,,,,,
30,6,661,756.241,1.024,,,,,,,
20,0,542199,2162463,3129760,256239,1800283,305805.6,4,45717.21,13004449,
20,1,417759,1941514,6613446,231625,1654422,189516.7,1,15440.46,0.000,
20,2,418931,1918374,1702302,229924,1629107,113446.4,1,14835.61,0.000,
20,3,2217,3102.634,23.641,,,,,,,
20,4,2584,3277.266,4.691,,,,,,,
20,5,2165,2655.808,27.774,,,,,,,
20,6,343,559.145,4.611,24,159.106,6.530,,,,
10,0,544997,2208438,1806586,260130,1831198,2013924,5,39361.52,18597.63,
10,1,418996,1952011,6981853,231707,1657085,353610.1,,,,
10,2,419648,1947126,1711742,232300,1649203,239941.3,,,,
10,3,1580,1822.796,0.938,,,,,,,
10,4,1366,1772.174,2.462,7,66.775,63.454,,,,
10,5,459,571.936,1.614,,,,,,,
10,6,75,134.675,12.222,3,38.889,109.976,,,,
5,0,738528,4050152,18286272,379729,2330488,514952.3,7,36506.69,209776.8,
5,1,608998,3782201,2548131,363543,2296831,543717.2,,,,
5,2,614557,3774397,4917914,360625,2199703,539769.9,,,,
5,3,3868,5059.309,13.639,,,,,,,
5,4,3362,4262.453,7.697,,,,,,,
5,5,3028,3838.962,30.711,7,49.320,5.019,,,,
5,6,1694,2007.386,0.965,,,,,,,
