RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.77,1.80,0:04.59,39191,538476,257462,162847
90,2.94,3.38,0:09.11,8,757386,2120774,1677288
80,3.28,3.63,0:10.64,8,764916,2645329,1730399
70,2.81,5.03,0:11.90,16,769652,2805779,1695005
60,3.15,6.55,0:17.32,216,958358,4276962,2839026
50,3.50,4.64,0:17.25,194,1002333,4238695,2567569
40,3.45,2.78,0:06.69,154,881473,1390129,1257993
30,3.07,8.37,0:18.86,19,989560,5239666,3387316
20,2.95,10.39,0:21.44,19,1008215,5937081,3394630
10,2.70,52.20,0:55.28,20,559823,6040278,3236044
5,2.91,40.16,0:45.63,20,684618,6205585,3066060
