RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99725,74699.41,1313.077,,,,,,,6268.737,,,
100,1,1666,2490.232,211.326,,,,,,,982.379,,,
100,2,314,421.824,2.251,,,,,,,,,,
100,3,1298,1596.229,2.148,,,,,,,,,,
100,4,736,981.246,2.693,,,,,,,,,,
90,0,120423,154518.2,157325.6,148,3426.393,126.389,2,88667.25,486503776,28226.38,26880,33124.17,4442.090
90,1,27493,93688.90,14546.54,128,1963.187,24.923,1,60754.07,0.000,24855.63,34086,38532.92,2642.069
90,2,197,360.370,4.374,,,,,,,,,,
90,3,1219,1349.402,2.543,,,,,,,,,,
90,4,2199,2550.946,60.663,,,,,,,,,,
80,0,128853,160409.3,104474.6,116,2424.212,112.368,4,142591.7,85790751,32649.98,34380,28397.23,5927.186
80,1,31674,96709.85,28560.75,191,3177.099,42.457,1,48959.77,0.000,26477.14,37777,36198.66,5299.577
80,2,169,316.203,3.464,,,,,,,,,,
80,3,1280,1323.515,1.067,,,,,,,,,,
80,4,568,687.513,1.364,,,,,,,,,,
70,0,130300,161777.6,79566.41,85,1821.197,125.020,6,173898.6,11073956,35763.26,35230,25205.48,1107.163
70,1,36479,101384.6,25787.17,22,580.922,112.382,1,21659.12,0.000,30867.15,42258,34113.65,2014.128
70,2,408,560.946,0.945,,,,,,,,,,
70,3,698,1291.983,11.815,32,487.708,16.865,,,,,32,1.030,0.000
70,4,326,338.234,9.326,9,139.962,12.173,,,,,9,0.360,0.000
60,0,130496,162150.6,96483.00,121,2914.067,164.925,6,141894.4,55237705,37524.49,34191,19483.12,4593.261
60,1,38764,103729.5,27155.93,187,3156.374,46.454,1,32084.73,0.000,32212.34,44177,30489.68,3719.170
60,2,595,920.045,0.420,,,,,,,,,,
60,3,2166,2900.367,22.208,,,,,,,,,,
60,4,1246,1655.181,4.164,8,133.107,11.316,,,,,8,0.336,0.000
50,0,147107,207045.1,216483.1,1987,33233.96,54.399,7,146020.7,36204337,39041.45,43037,21653.50,5040.920
50,1,75008,189464.9,74465.42,3648,64340.34,2680.804,1,26178.11,0.000,36071.57,62851,30974.80,3023.996
50,2,198,358.870,1.925,,,,,,,,,,
50,3,140,164.086,0.418,,,,,,,,,,
50,4,1031,1387.944,1.650,,,,,,,,,,
40,0,672860,723284.5,1592381,1751,37071.83,103.229,6,183075.2,297827468,195098.0,323757,32042.09,10271.24
40,1,576623,674263.8,1604545,2434,47450.16,382.348,2,89626.22,553892624,194464.9,329466,45497.55,98913.30
40,2,330,548.475,2.082,,,,,,,,,,
40,3,3035,4065.194,43.629,,,,,,,,,,
40,4,696,842.670,0.940,,,,,,,,,,
30,0,749605,1062928,26598175,565,11624.34,171.036,19,434184.7,48750658,391218.8,383454,61108.12,32578.69
30,1,616593,938618.9,128636897,417,9501.470,217.268,17,411679.1,67308780,369342.9,352909,62509.31,37911.00
30,2,550,881.420,1.456,,,,,,,,,,
30,3,2680,3663.263,4.947,10,144.761,1.806,,,,,10,0.332,0.000
30,4,541,701.435,1.655,,,,,,,,,,
20,0,752086,1120780,6912585,345,7051.768,112.178,15,267592.5,16968358,407949.1,392436,82570.49,153200.3
20,1,629935,983595.1,12161179,45,1136.184,144.254,8,167057.9,12518132,389928.9,360637,67453.63,42248.89
20,2,903,1381.705,4.312,,,,,,,,,,
20,3,3895,5348.566,12.766,,,,,,,,,,
20,4,1634,2078.785,1.947,,,,,,,,,,
10,0,756821,1286901,5324646,1861,31304.10,87.575,11,223473.3,6741122,454491.7,398769,109818.0,75073.76
10,1,634520,1127770,33970627,1643,24043.72,36.736,6,132631.7,9407314,431495.3,363009,83246.77,197724.9
10,2,913,1624.801,8.476,16,257.911,24.974,,,,,16,0.636,0.000
10,3,3749,5241.581,22.733,,,,,,,,,,
10,4,2283,2792.274,7.561,,,,,,,,,,
5,0,757605,1312821,1314379,1861,29732.59,95.703,12,155523.8,3275699,482077.3,398867,113510.5,1204250
5,1,635588,1167117,4258582,2332,41147.28,607.126,6,67396.74,1773111,453206.1,362932,72795.97,205914.1
5,2,675,1094.240,4.108,,,,,,,,,,
5,3,4866,6885.745,21.036,,,,,,,,,,
5,4,2303,2809.683,8.202,,,,,,,,,,
