RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,786932,218428
90,836025,60
80,846176,61
70,845331,68
60,1132709,2192
50,1210372,265
40,1219230,235
30,1212752,72
20,1217798,74
10,1218948,66
5,1219965,76
