RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100884,0
90,124619,719
80,134589,3847
70,137854,4933
60,143995,7752
50,201051,32256
40,621612,15785
30,797030,1777
20,805033,93
10,806997,6645
5,925451,78770
