RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,1048819,2455763,993227.4,108521,1757596,275716.9,,,,64424.75
100,1,2069,2773.348,3.361,8,77.520,25.698,,,,
100,2,501,893.059,5.187,,,,,,,
100,3,2966,3748.592,103.088,,,,,,,
100,4,1789,2061.455,2.815,,,,,,,
90,0,1048936,2073674,6439286,51,522.062,82.084,24,567209.8,26515072,399395.0
90,1,1862,2345.942,2.603,,,,,,,
90,2,822,1202.083,3.289,,,,,,,
90,3,2541,3408.002,6.312,,,,,,,
90,4,1255,1641.356,3.026,8,80.037,35.054,,,,
80,0,1048849,2093729,50145308,15,130.522,37.026,20,430017.8,31912865,404008.4
80,1,2151,2725.954,28.675,,,,,,,
80,2,442,685.772,2.911,,,,,,,
80,3,2621,3635.896,4.268,,,,,,,
80,4,1688,1936.973,1.875,8,62.436,6.474,,,,
70,0,1048850,2100519,6241393,14,181.625,102.164,20,401126.5,20105375,394503.2
70,1,2254,2620.357,7.501,,,,,,,
70,2,530,793.184,0.974,,,,,,,
70,3,2206,2894.144,16.148,,,,,,,
70,4,989,1093.729,0.629,,,,,,,
60,0,1048854,2093314,6663576,14,171.817,121.284,15,468268.7,82934915,390347.5
60,1,1698,2118.456,1.948,,,,,,,
60,2,1478,1774.759,2.342,,,,,,,
60,3,2235,3034.450,13.895,,,,,,,
60,4,2060,2563.108,2.696,,,,,,,
50,0,1048930,2093795,5460575,14,122.886,21.088,20,719774.9,383506012,386078.8
50,1,2531,3266.353,5.009,,,,,,,
50,2,603,986.906,3.525,,,,,,,
50,3,3018,3981.800,33.440,,,,,,,
50,4,2111,2640.928,78.906,,,,,,,
40,0,1048994,2102410,3804296,14,148.539,41.275,13,319368.8,37969604,386265.2
40,1,756,869.160,0.709,,,,,,,
40,2,476,788.698,1.571,,,,,,,
40,3,4396,5322.789,76.478,,,,,,,
40,4,1999,2694.187,2.181,,,,,,,
30,0,1048888,2105498,28256274,44,318.018,9.230,12,314948.8,119791198,384062.6
30,1,928,1077.233,1.645,,,,,,,
30,2,379,649.091,1.963,,,,,,,
30,3,4542,5617.652,52.774,,,,,,,
30,4,2573,3347.794,6.481,,,,,,,
20,0,1048809,2110016,6175758,15,148.489,50.732,7,184950.3,54102584,384020.6
20,1,4450,5080.627,59.595,,,,,,,
20,2,670,1014.452,1.877,,,,,,,
20,3,3843,5282.221,15.070,,,,,,,
20,4,2529,3242.837,7.340,16,119.472,4.686,,,,
10,0,1048815,2114038,6853871,14,103.879,2.354,3,59814.24,3828635,373531.9
10,1,409,667.024,5.443,16,112.437,2.367,,,,
10,2,178,412.343,3.819,,,,,,,
10,3,3480,4989.536,8.016,,,,,,,
10,4,2746,3362.492,4.966,,,,,,,
5,0,1048812,2111404,1055589230,14,184.005,110.884,,,,376597.0
5,1,761,1149.112,4.960,16,125.264,13.529,,,,
5,2,329,619.136,3.346,,,,,,,
5,3,111,156.877,1.127,,,,,,,
5,4,2411,3094.278,6.432,,,,,,,
