RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,243887,0
90,245851,23
80,245375,47
70,276007,39516
60,291039,58713
50,313500,78435
40,329137,96991
30,977338,184618
20,1193941,228379
10,1252094,237549
5,1459008,277621
