RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,678078,518332.1,35112.21,21,183.742,6.452,,,,46072.93,699,20.586,0.000
100,1,1623,2165.966,3.789,,,,,,,,,,
100,2,297,611.296,3.114,,,,,,,,,,
100,3,1290,1404.305,1.832,,,,,,,,,,
100,4,5777,6978.787,104.800,,,,,,,,,,
90,0,689323,541368.6,775978.7,31,295.675,26.471,,,,51749.22,13460,4552.185,241.671
90,1,2429,3225.087,15.327,,,,,,,,,,
90,2,317,618.883,0.524,,,,,,,,,,
90,3,1987,2705.289,2.798,36,252.838,5.175,,,,,36,1.330,0.000
90,4,2365,2779.147,7.122,3,22.485,3.012,,,,,4,0.174,0.000
80,0,689591,548037.5,781407.0,26,245.938,34.546,,,,52682.33,13141,3566.082,154.334
80,1,2394,2931.220,7.311,,,,,,,,,,
80,2,727,1148.913,2.595,,,,,,,,,,
80,3,2170,2844.928,31.292,,,,,,,,,,
80,4,1711,2151.228,2.165,,,,,,,,,,
70,0,698955,577823.9,303812.0,69,1635.404,327.638,4,69268.52,5252981,60307.24,24057,7371.125,144.858
70,1,2787,3597.925,4.626,,,,,,,,,,
70,2,538,948.893,3.753,8,77.786,54.778,,,,,9,0.383,0.000
70,3,3365,4148.083,4.627,,,,,,,,,,
70,4,2677,3222.731,4.327,16,131.436,19.421,,,,,16,0.600,0.000
60,0,763518,948692.4,2059545,21921,271115.7,13081.46,6,91198.18,14672844,93860.22,87723,12121.75,17767.76
60,1,3289,3969.783,24.916,,,,,,,,,,
60,2,846,1372.577,3.258,,,,,,,,,,
60,3,3867,4654.240,39.420,,,,,,,,,,
60,4,2379,2974.851,8.519,,,,,,,,,,
50,0,844414,1048951,10454288,12083,179993.3,5464.313,6,101879.4,4171677,167830.6,170202,27333.31,45579.81
50,1,1684,2148.370,2.857,,,,,,,,,,
50,2,445,845.022,1.875,,,,,,,,,,
50,3,3093,3809.852,48.948,,,,,,,,,,
50,4,5590,6585.832,187.110,,,,,,,,,,
40,0,984933,1309885,24694257,12149,158545.6,11274.35,8,142296.8,31388144,270258.7,319427,71941.17,455792.9
40,1,2440,3351.678,13.799,33,282.865,19.158,,,,,33,1.433,0.000
40,2,903,1421.479,3.177,,,,,,,,,,
40,3,2990,4057.624,49.630,,,,,,,,,,
40,4,1675,2163.128,2.436,,,,,,,,,,
30,0,1163202,1834108,6198625,22664,278033.7,28798.96,7,88871.06,62162688,398681.2,507144,170391.3,1447141
30,1,3331,4505.490,9.699,,,,,,,,,,
30,2,496,986.324,4.374,,,,,,,,,,
30,3,4719,6502.844,51.659,,,,,,,,,,
30,4,2522,3240.083,8.927,,,,,,,,,,
20,0,1226823,1882958,179338.2,2519,40241.04,909.717,7,71897.07,11975277,475440.3,594196,283398.2,11643855
20,1,2221,2732.207,14.668,,,,,,,,,,
20,2,829,1317.867,1.993,,,,,,,,,,
20,3,1548,2086.336,2.505,,,,,,,,,,
20,4,7171,7900.793,88.793,9,66.617,1.847,,,,,10,0.409,0.000
10,0,1372945,2152319,3428955,4711,74284.98,6782.351,2,20997.86,100330907,582676.6,752043,265740.3,1306438
10,1,1954,2588.331,3.314,,,,,,,,,,
10,2,415,835.380,0.401,,,,,,,,,,
10,3,7735,9193.954,128.479,,,,,,,,,,
10,4,3391,4541.495,6.624,,,,,,,,,,
5,0,1451732,2286532,10903083,5506,98039.25,52743.54,3,26175.33,14718187,629230.2,822714,249832.4,3851760
5,1,2292,2862.938,10.308,,,,,,,,,,
5,2,590,1324.703,4.520,16,113.232,3.174,,,,,16,0.570,0.000
5,3,604,698.936,1.386,,,,,,,,,,
5,4,4325,6036.523,31.639,,,,,,,,,,
