RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,5,10.101,0.635,,,,,,,
100,1,42,66.827,0.799,,,,,,,
100,2,,,,,,,,,,
100,3,150,248.156,1.443,,,,,,,
100,4,107,194.966,0.897,,,,,,,
90,0,98,146.442,0.859,,,,,,,
90,1,,,,,,,,,,
90,2,76,100.207,0.766,,,,,,,
90,3,38,34.400,0.838,,,,,,,
90,4,207,306.261,0.839,,,,,,,
80,0,5,12.202,1.533,,,,,,,
80,1,58,94.312,1.096,,,,,,,
80,2,,,,,,,,,,
80,3,33,50.719,2.507,,,,,,,
80,4,,,,,,,,,,
70,0,77,122.221,0.555,,,,,,,
70,1,40,32.637,0.637,,,,,,,
70,2,,,,,,,,,,
70,3,109,172.303,0.526,,,,,,,
70,4,,,,,,,,,,
60,0,126,189.435,0.501,,,,,,,
60,1,129,235.541,1.714,,,,,,,
60,2,70,114.293,1.027,,,,,,,
60,3,120,228.808,1.488,,,,,,,
60,4,120,209.655,2.430,,,,,,,
50,0,51,81.766,0.948,,,,,,,
50,1,120,222.932,0.787,,,,,,,
50,2,72,121.843,0.605,,,,,,,
50,3,,,,,,,,,,
50,4,111,213.676,1.218,,,,,,,
40,0,77,128.639,0.737,,,,,,,
40,1,77,105.954,0.767,,,,,,,
40,2,41,37.666,0.862,,,,,,,
40,3,,,,,,,,,,
40,4,76,115.871,0.923,,,,,,,
30,0,40,54.432,1.438,,,,,,,
30,1,95,128.642,0.823,,,,,,,
30,2,,,,,,,,,,
30,3,111,204.896,0.822,,,,,,,
30,4,122,186.398,0.457,,,,,,,
20,0,186,197.708,0.928,,,,,,,
20,1,110,230.600,0.970,,,,,,,
20,2,72,93.706,0.589,,,,,,,
20,3,194,322.059,0.735,,,,,,,
20,4,111,227.523,3.158,,,,,,,
10,0,312,463.256,0.478,,,,,,,
10,1,121,166.215,0.480,,,,,,,
10,2,76,109.421,0.800,,,,,,,
10,3,77,97.687,0.685,,,,,,,
10,4,,,,,,,,,,
5,0,5,7.696,0.730,,,,,,,
5,1,13,18.116,0.730,,,,,,,
5,2,106,156.835,0.925,,,,,,,
5,3,110,185.961,0.579,,,,,,,
5,4,26,25.181,1.012,,,,,,,
