RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.90,0.13,0:01.59,0,100476,0,0
90,4.07,0.73,0:01.87,36986,105306,51228,40071
80,4.15,0.86,0:01.95,51566,105036,70779,55820
70,4.30,0.90,0:02.04,62439,109801,77698,67451
60,4.20,0.89,0:02.00,65269,105396,73588,72362
50,4.70,1.22,0:02.29,91409,157807,113619,107482
40,4.97,4.46,0:03.63,176992,810712,497395,441332
30,5.27,6.51,0:04.68,259277,1058072,673806,741601
20,5.00,6.97,0:04.83,280694,1096539,708351,793618
10,5.01,7.02,0:04.98,289688,1094117,710149,798069
5,5.81,7.29,0:05.40,305197,1113428,725195,809389
