RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.55,0.77,0:06.32,80,678087,816,539
90,5.65,0.75,0:06.41,1505,687893,38768,11220
80,5.67,0.80,0:06.48,1414,687987,80825,11378
70,5.69,0.90,0:06.61,5440,694092,153515,26291
60,5.83,1.40,0:07.24,45296,718331,244247,87678
50,5.95,1.85,0:07.84,74785,768884,346934,171502
40,5.93,2.55,0:08.54,124159,850249,439668,303014
30,5.92,3.69,0:09.76,208335,954696,560531,495108
20,6.09,3.70,0:10.10,197796,1034614,652903,605965
10,6.18,4.50,0:11.03,259216,1112605,710144,766912
5,7.15,4.44,0:11.99,253493,1209360,780721,861563
