RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100515,76061.70,1861.022,,,,,,,6232.323,,,
100,1,1579,2050.462,2.208,,,,,,,,,,
100,2,382,581.875,0.532,,,,,,,,,,
100,3,1688,2050.983,1.775,,,,,,,,,,
100,4,1263,1452.055,0.950,,,,,,,,,,
90,0,141816,201091.0,206897.5,1033,11599.45,339.666,1,15854.92,0.000,35134.86,48982,44610.27,28075.43
90,1,1017,1233.995,1.104,,,,,,,,,,
90,2,194,380.360,0.378,,,,,,,,,,
90,3,3484,3810.957,26.804,,,,,,,,,,
90,4,1470,2062.242,1.834,,,,,,,,,,
80,0,157549,252534.3,886326.5,4142,41101.80,637.044,2,35041.00,7018779,41632.51,61369,46921.46,31093.25
80,1,861,1188.991,3.768,,,,,,,,,,
80,2,407,691.238,4.623,,,,,,,,,,
80,3,1044,1352.099,1.668,,,,,,,,,,
80,4,221,265.502,0.407,,,,,,,,,,
70,0,167057,266572.7,267274.4,4271,38606.01,2325.902,3,54617.71,3310805,51049.86,70377,43181.24,150945.2
70,1,1909,2464.500,3.072,,,,,,,,,,
70,2,316,504.792,0.650,,,,,,,,,,
70,3,1987,2539.038,1.884,,,,,,,,,,
70,4,1322,1675.241,1.462,,,,,,,,,,
60,0,181767,307131.4,506723.0,7829,63153.04,2235.145,4,65667.98,7174263,55502.42,81575,46158.08,112324.8
60,1,1932,2510.153,2.059,,,,,,,,,,
60,2,415,632.117,3.910,,,,,,,,,,
60,3,2317,2911.673,9.563,,,,,,,,,,
60,4,1439,1879.861,2.140,,,,,,,,,,
50,0,251024,569896.4,1818908,31681,284123.3,21682.05,5,67926.49,6371826,62213.64,117114,42573.64,134554.5
50,1,618,976.010,5.546,34,253.229,9.390,,,,,34,1.325,0.000
50,2,349,587.616,2.093,,,,,,,,,,
50,3,2658,3580.007,4.101,,,,,,,,,,
50,4,1837,2186.276,1.314,,,,,,,,,,
40,0,1120529,1575472,1616024,15482,195404.5,21264.26,4,66801.04,5102396,418998.3,599126,160839.6,706186.7
40,1,5387,6003.592,142.993,15,107.171,2.522,,,,,15,0.588,0.000
40,2,1091,1566.667,1.747,,,,,,,,,,
40,3,3664,5295.552,51.202,,,,,,,,,,
40,4,2697,3545.138,5.977,,,,,,,,,,
30,0,1382414,1942446,2052996,2385,77104.80,4291.586,4,62087.80,7088157,567085.0,773337,282728.3,5941670
30,1,1463,1646.298,1.835,,,,,,,,,,
30,2,383,888.021,3.398,16,122.989,10.038,,,,,16,0.621,0.000
30,3,2134,2976.446,33.939,,,,,,,,,,
30,4,172,197.520,0.570,,,,,,,,,,
20,0,1382773,1876031,7462539,31,2224.081,8831.123,4,65359.14,20148049,566384.0,777153,301049.0,1722230
20,1,1427,1712.655,1.391,,,,,,,,,,
20,2,534,895.216,1.670,,,,,,,,,,
20,3,422,601.240,3.618,,,,,,,,,,
20,4,2764,3586.990,5.140,,,,,,,,,,
10,0,1393367,1875415,1192962,3370,45498.48,1957.384,6,61954.72,8576749,568143.5,779848,257414.9,1369399
10,1,1254,1542.048,1.749,,,,,,,,,,
10,2,383,1005.550,8.200,35,261.211,9.861,,,,,35,1.369,0.000
10,3,756,1106.412,2.245,,,,,,,,,,
10,4,2419,3437.744,9.868,,,,,,,,,,
5,0,1894074,3104838,7970214,76423,715489.4,145804.0,28,67906.76,387099.1,801516.2,1213215,261047.6,1496719
5,1,2930,3854.572,4.415,,,,,,,,,,
5,2,668,1093.483,3.045,,,,,,,,,,
5,3,4566,6521.989,10.380,,,,,,,,,,
5,4,3145,4201.059,116.236,,,,,,,,,,
