RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,786926,53651
90,870656,61
80,870800,61
70,868335,67
60,1166418,85
50,1242705,174
40,1248688,74
30,1246852,74
20,1245137,71
10,1248138,70
5,1244724,74
