RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,104756,77745.66,35980.69,,,,,,,6329.852,,,
100,1,1363,1685.143,2.218,,,,,,,,,,
100,2,1049,1328.114,2.678,,,,,,,,,,
100,3,2324,2842.797,34.003,,,,,,,,,,
100,4,1034,1144.170,2.205,,,,,,,,,,
90,0,126762,147435.4,162412.4,5137,44596.96,3392.677,1,14670.24,0.000,14439.44,19122,696.942,38.756
90,1,1327,1690.134,2.725,,,,,,,,,,
90,2,447,647.168,1.012,,,,,,,,,,
90,3,1637,2140.541,2.737,,,,,,,,,,
90,4,964,1222.536,2.361,,,,,,,,,,
80,0,161141,196297.1,150301.8,4104,35584.98,436.243,2,28914.97,315769.2,41101.87,53473,1939.244,91.049
80,1,1497,1961.344,2.744,1,33.609,0.000,,,,,1,0.065,0.000
80,2,414,687.875,2.733,,,,,,,,,,
80,3,1933,2411.728,1.265,,,,,,,,,,
80,4,1421,1757.238,1.855,,,,,,,,,,
70,0,177118,228029.4,3869643,4763,42275.51,1361.442,3,53199.52,11629543,52734.03,69758,2423.941,71.212
70,1,1797,2316.082,1.832,2,62.586,10.460,,,,,2,0.108,0.000
70,2,225,449.093,4.047,,,,,,,,,,
70,3,2711,3532.411,4.088,,,,,,,,,,
70,4,1473,1811.378,1.441,,,,,,,,,,
60,0,181240,221870.9,152989.1,3524,26456.84,189.921,3,55867.94,23299520,55559.14,73458,2961.412,840.435
60,1,1284,1863.337,4.394,34,312.390,45.951,,,,,34,1.383,0.000
60,2,528,767.846,1.575,,,,,,,,,,
60,3,2083,2630.356,353.330,,,,,,,,,,
60,4,1022,1263.700,1.348,,,,,,,,,,
50,0,212964,354940.7,399093.8,15962,128978.2,5951.706,4,56129.25,1992860,59648.13,89425,7247.931,11801.39
50,1,1645,2313.060,1.826,1,33.359,0.000,,,,,1,0.063,0.000
50,2,517,718.627,1.007,,,,,,,,,,
50,3,3006,3977.896,37.359,,,,,,,,,,
50,4,1918,2486.438,2.025,,,,,,,,,,
40,0,489911,1026475,7084304,65709,556875.1,164162.5,4,61638.92,24274058,126688.4,236860,18597.29,70381.08
40,1,1604,2109.240,3.070,,,,,,,,,,
40,2,588,987.612,2.634,,,,,,,,,,
40,3,2483,3408.624,8.399,,,,,,,,,,
40,4,1099,1649.072,5.282,29,205.166,4.274,,,,,29,1.136,0.000
30,0,1288175,1509620,686636.9,18997,198108.7,636806.2,3,52978.95,11908080,455323.8,667885,34509.01,203278.9
30,1,1471,1894.443,2.413,1,11.007,0.000,,,,,1,0.034,0.000
30,2,536,916.368,1.544,,,,,,,,,,
30,3,642,761.247,0.787,,,,,,,,,,
30,4,3095,4417.569,25.814,33,238.372,6.711,,,,,33,1.248,0.000
20,0,1327860,1674630,2913457,32537,301197.1,43535.19,3,56605.21,6727583,478349.5,695409,35349.64,579112.1
20,1,1979,2570.698,2.860,2,19.749,7.492,,,,,2,0.094,0.000
20,2,400,853.503,5.022,8,71.186,27.390,,,,,8,0.367,0.000
20,3,1517,2164.047,2.485,,,,,,,,,,
20,4,6082,6641.759,102.692,,,,,,,,,,
10,0,2663782,3206300,1808020,37642,296859.3,15545.14,6,63193.79,4907246,1054108,1514282,95716.17,707329.7
10,1,3090,4120.650,20.074,2,63.779,8.933,,,,,2,0.115,0.000
10,2,949,1326.047,1.048,,,,,,,,,,
10,3,5090,7851.043,522.670,,,,,,,,,,
10,4,4719,5670.694,46.917,,,,,,,,,,
5,0,2665896,3198512,26040292,36711,271840.3,11002.11,23,57323.62,430266.1,1076152,1514805,86846.32,692382.4
5,1,3996,5269.611,12.494,2,63.635,5.581,,,,,2,0.097,0.000
5,2,1342,2196.508,5.018,30,217.449,7.673,,,,,30,1.144,0.000
5,3,5420,8308.366,18.921,16,118.570,2.826,,,,,16,0.610,0.000
5,4,3159,4140.969,22.266,,,,,,,,,,
