RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,678337,522001.3,73107.88,21,198.604,15.417,,,,45081.40,777,23.893,0.000
100,1,2166,2673.571,31.403,,,,,,,,,,
100,2,671,1033.922,2.781,7,52.534,6.444,,,,,16,0.546,0.000
100,3,1581,2112.108,6.130,,,,,,,,,,
100,4,1171,1505.516,2.672,,,,,,,,,,
90,0,689452,544338.2,151171.4,30,273.459,27.014,,,,52344.35,13478,4446.486,118.121
90,1,2184,2926.888,37.871,8,60.905,2.814,,,,,9,0.369,0.000
90,2,496,1029.417,3.923,16,109.870,1.834,,,,,16,0.570,0.000
90,3,2545,3127.326,10.812,,,,,,,,,,
90,4,1887,2564.930,26.565,,,,,,,,,,
80,0,689438,551819.7,13565445,25,213.334,6.955,,,,53216.60,13299,4006.668,197.955
80,1,2629,3325.986,5.713,,,,,,,,,,
80,2,946,1316.810,1.288,,,,,,,,,,
80,3,2302,2804.392,7.142,,,,,,,,,,
80,4,1627,2056.565,2.081,,,,,,,,,,
70,0,700116,584843.7,307092.0,68,1851.887,655.409,5,77441.49,8271823,61541.56,25033,10245.73,1680.272
70,1,975,1163.836,0.422,,,,,,,,,,
70,2,1307,1781.135,3.233,,,,,,,,,,
70,3,2597,3473.619,5.632,8,62.565,2.149,,,,,8,0.318,0.000
70,4,2501,3147.669,7.890,,,,,,,,,,
60,0,764110,947566.4,4860697,21631,267887.6,11976.55,5,91845.44,11435028,95390.03,88194,7354.435,541.575
60,1,2083,2645.680,226.581,,,,,,,,,,
60,2,536,1099.466,4.082,8,65.262,3.817,,,,,9,0.380,0.000
60,3,2410,3279.022,9.323,29,214.400,8.232,,,,,29,1.088,0.000
60,4,1076,1447.026,1.955,16,109.416,1.452,,,,,16,0.620,0.000
50,0,844333,1047512,6141305,12033,177766.5,8264.935,7,108439.7,22165089,170816.5,169908,25616.68,79704.46
50,1,2749,3604.802,8.647,,,,,,,,,,
50,2,959,1422.253,1.498,,,,,,,,,,
50,3,1613,2103.584,3.702,,,,,,,,,,
50,4,6486,7441.045,96.786,,,,,,,,,,
40,0,983467,1302492,13891887,11962,154425.9,12568.89,9,148566.3,40258812,268740.5,318232,71297.37,4764508
40,1,1958,2591.559,3.433,,,,,,,,,,
40,2,1010,1518.058,1.796,,,,,,,,,,
40,3,3728,4261.167,80.456,,,,,,,,,,
40,4,5001,5877.784,49.987,,,,,,,,,,
30,0,1163302,1834415,4737208,22797,275480.0,17173.29,6,82648.99,66792344,397582.4,507544,168506.7,3779773
30,1,1189,1406.794,1.499,,,,,,,,,,
30,2,576,1016.890,1.854,,,,,,,,,,
30,3,5123,7493.707,149.948,27,212.514,7.538,,,,,27,1.557,0.000
30,4,3804,4574.126,15.875,,,,,,,,,,
20,0,1226746,1886296,33636.45,2374,37002.67,1202.583,7,74568.43,14836374,479054.4,591556,277165.5,5197944
20,1,2212,2817.069,22.879,,,,,,,,,,
20,2,790,1426.358,4.490,,,,,,,,,,
20,3,2208,2634.404,16.490,,,,,,,,,,
20,4,740,868.832,1.530,,,,,,,,,,
10,0,1375958,2162714,1501445,4496,71718.81,1500.131,2,25475.65,163275605,583332.4,755302,263651.5,2301476
10,1,3695,5067.769,36.767,,,,,,,,,,
10,2,1507,2077.348,1.579,,,,,,,,,,
10,3,4882,6510.635,12.393,,,,,,,,,,
10,4,2894,3573.161,3.118,,,,,,,,,,
5,0,1451066,2273368,17585208,5050,87788.11,2385.071,3,29590.74,1539378,623350.6,822574,249724.7,1164895
5,1,3371,4063.522,5.785,8,62.155,3.225,,,,,9,0.372,0.000
5,2,778,1402.010,1.581,,,,,,,,,,
5,3,4987,6874.613,15.304,,,,,,,,,,
5,4,1912,2384.789,2.130,,,,,,,,,,
